Registration Date,fips,County,state,PHEV,"County, State",Y_hat 0,Perc Error 0
2017-06-01,36005,Bronx County,NY,125.0,"Bronx County, NY",153.59,-22.872000000000003
2017-06-01,36011,Cayuga County,NY,41.0,"Cayuga County, NY",34.4084017427361,16.077068920155845
2017-06-01,36013,Chautauqua County,NY,87.0,"Chautauqua County, NY",82.82871663630483,4.794578578959962
2017-06-01,36015,Chemung County,NY,100.0,"Chemung County, NY",43.81148362748361,56.18851637251638
2017-06-01,36019,Clinton County,NY,31.0,"Clinton County, NY",78.69402515948104,-153.85169406284206
2017-06-01,36021,Columbia County,NY,48.0,"Columbia County, NY",74.44746638423496,-55.09888830048949
2017-06-01,36025,Delaware County,NY,42.0,"Delaware County, NY",41.30151578976579,1.6630576434147923
2017-06-01,36027,Dutchess County,NY,313.0,"Dutchess County, NY",346.13578832523694,-10.586513841928737
2017-06-01,36029,Erie County,NY,1018.0,"Erie County, NY",1004.61,1.3153241650294683
2017-06-01,36031,Essex County,NY,41.0,"Essex County, NY",37.079057408235045,9.563274614060866
2017-06-01,36033,Franklin County,NY,20.0,"Franklin County, NY",21.90786613313587,-9.539330665679344
2017-06-01,36035,Fulton County,NY,127.0,"Fulton County, NY",33.50786833178859,73.61585170725307
2017-06-01,36039,Greene County,NY,3.0,"Greene County, NY",25.943098151848147,-764.7699383949383
2017-06-01,36043,Herkimer County,NY,27.0,"Herkimer County, NY",17.093134421134422,36.692094736539175
2017-06-01,36045,Jefferson County,NY,33.0,"Jefferson County, NY",60.627090403060976,-83.71845576685143
2017-06-01,36047,Kings County,NY,482.0,"Kings County, NY",601.67,-24.82780082987551
2017-06-01,36051,Livingston County,NY,3.0,"Livingston County, NY",31.91415992985344,-963.8053309951147
2017-06-01,36053,Madison County,NY,21.0,"Madison County, NY",59.732062160062156,-184.43839123839123
2017-06-01,36055,Monroe County,NY,1110.0,"Monroe County, NY",1205.76,-8.627027027027026
2017-06-01,36059,Nassau County,NY,1682.0,"Nassau County, NY",1810.73,-7.653388822829966
2017-06-01,36061,New York County,NY,1302.0,"New York County, NY",1198.32,7.963133640553001
2017-06-01,36063,Niagara County,NY,247.0,"Niagara County, NY",168.61881769945737,31.73327218645451
2017-06-01,36065,Oneida County,NY,237.0,"Oneida County, NY",130.68231556841857,44.85978246058288
2017-06-01,36067,Onondaga County,NY,427.0,"Onondaga County, NY",475.65,-11.393442622950815
2017-06-01,36069,Ontario County,NY,144.0,"Ontario County, NY",123.21279985292482,14.435555657691099
2017-06-01,36071,Orange County,NY,204.0,"Orange County, NY",266.04609239616593,-30.414751174591142
2017-06-01,36075,Oswego County,NY,79.0,"Oswego County, NY",62.14149062049062,21.3398852905182
2017-06-01,36079,Putnam County,NY,69.0,"Putnam County, NY",87.7587417786462,-27.186582287893042
2017-06-01,36081,Queens County,NY,2908.0,"Queens County, NY",2733.94,5.985557083906463
2017-06-01,36083,Rensselaer County,NY,241.0,"Rensselaer County, NY",113.05964066489067,53.0872860311657
2017-06-01,36085,Richmond County,NY,339.0,"Richmond County, NY",354.89,-4.687315634218285
2017-06-01,36087,Rockland County,NY,285.0,"Rockland County, NY",302.88,-6.273684210526315
2017-06-01,36091,Saratoga County,NY,323.0,"Saratoga County, NY",311.31816399244036,3.6166674946005077
2017-06-01,36093,Schenectady County,NY,100.0,"Schenectady County, NY",181.13,-81.13
2017-06-01,36095,Schoharie County,NY,28.0,"Schoharie County, NY",23.544603923853927,15.91212884337883
2017-06-01,36097,Schuyler County,NY,22.0,"Schuyler County, NY",20.229211996336993,8.049036380286397
2017-06-01,36089,St. Lawrence County,NY,30.0,"St. Lawrence County, NY",62.98185603852631,-109.93952012842104
2017-06-01,36101,Steuben County,NY,37.0,"Steuben County, NY",76.29298338915986,-106.19725240313475
2017-06-01,36103,Suffolk County,NY,3681.0,"Suffolk County, NY",3539.81,3.835642488454226
2017-06-01,36105,Sullivan County,NY,65.0,"Sullivan County, NY",39.052471369016274,39.91927481689804
2017-06-01,36109,Tompkins County,NY,566.0,"Tompkins County, NY",253.8367774725275,55.152512814041074
2017-06-01,36111,Ulster County,NY,215.0,"Ulster County, NY",270.1427878637101,-25.64780830870238
2017-06-01,36115,Washington County,NY,69.0,"Washington County, NY",58.058560356310366,15.85715890389802
2017-06-01,36117,Wayne County,NY,113.0,"Wayne County, NY",94.22943569111487,16.61111885742047
2017-06-01,36119,Westchester County,NY,1080.0,"Westchester County, NY",1141.7,-5.712962962962967
2017-07-01,36001,Albany County,NY,428.0,"Albany County, NY",546.44,-27.672897196261697
2017-07-01,36005,Bronx County,NY,169.0,"Bronx County, NY",173.39,-2.5976331360946663
2017-07-01,36007,Broome County,NY,195.0,"Broome County, NY",166.9627268710821,14.378088784060456
2017-07-01,36009,Cattaraugus County,NY,7.0,"Cattaraugus County, NY",25.319755367181827,-261.7107909597404
2017-07-01,36013,Chautauqua County,NY,92.0,"Chautauqua County, NY",82.82871663630483,9.96878626488605
2017-07-01,36015,Chemung County,NY,78.0,"Chemung County, NY",43.81148362748361,43.83143124681588
2017-07-01,36017,Chenango County,NY,66.0,"Chenango County, NY",34.210037712287715,48.166609526836794
2017-07-01,36019,Clinton County,NY,104.0,"Clinton County, NY",78.69402515948104,24.332668115883614
2017-07-01,36021,Columbia County,NY,33.0,"Columbia County, NY",74.44746638423496,-125.59838298253017
2017-07-01,36023,Cortland County,NY,16.0,"Cortland County, NY",26.208114968364956,-63.800718552280976
2017-07-01,36025,Delaware County,NY,37.0,"Delaware County, NY",41.30151578976579,-11.625718350718344
2017-07-01,36027,Dutchess County,NY,309.0,"Dutchess County, NY",346.13578832523694,-12.018054474186714
2017-07-01,36029,Erie County,NY,657.0,"Erie County, NY",898.58,-36.770167427701686
2017-07-01,36031,Essex County,NY,2.0,"Essex County, NY",37.079057408235045,-1753.9528704117522
2017-07-01,36033,Franklin County,NY,48.0,"Franklin County, NY",21.90786613313587,54.35861222263361
2017-07-01,36039,Greene County,NY,47.0,"Greene County, NY",25.943098151848147,44.80191882585501
2017-07-01,36045,Jefferson County,NY,34.0,"Jefferson County, NY",60.627090403060976,-78.31497177370875
2017-07-01,36047,Kings County,NY,442.0,"Kings County, NY",597.68,-35.22171945701356
2017-07-01,36051,Livingston County,NY,64.0,"Livingston County, NY",31.91415992985344,50.134125109604
2017-07-01,36053,Madison County,NY,75.0,"Madison County, NY",59.732062160062156,20.357250453250458
2017-07-01,36055,Monroe County,NY,1195.0,"Monroe County, NY",1279.12,-7.039330543933045
2017-07-01,36057,Montgomery County,NY,22.0,"Montgomery County, NY",35.56921336660903,-61.67824257549558
2017-07-01,36059,Nassau County,NY,1878.0,"Nassau County, NY",2015.42,-7.317358892438769
2017-07-01,36061,New York County,NY,1758.0,"New York County, NY",1665.65,5.253128555176331
2017-07-01,36063,Niagara County,NY,139.0,"Niagara County, NY",168.61881769945737,-21.30850194205566
2017-07-01,36065,Oneida County,NY,216.0,"Oneida County, NY",130.68231556841857,39.49892797758399
2017-07-01,36067,Onondaga County,NY,412.0,"Onondaga County, NY",447.11,-8.521844660194178
2017-07-01,36069,Ontario County,NY,76.0,"Ontario County, NY",123.21279985292482,-62.122105069637925
2017-07-01,36071,Orange County,NY,377.0,"Orange County, NY",266.04609239616593,29.430744722502407
2017-07-01,36075,Oswego County,NY,44.0,"Oswego County, NY",62.14149062049062,-41.230660501115054
2017-07-01,36077,Otsego County,NY,34.0,"Otsego County, NY",39.42870784770785,-15.966787787376024
2017-07-01,36079,Putnam County,NY,92.0,"Putnam County, NY",87.7587417786462,4.610063284080221
2017-07-01,36081,Queens County,NY,4452.0,"Queens County, NY",3555.61,20.13454627133872
2017-07-01,36083,Rensselaer County,NY,100.0,"Rensselaer County, NY",113.05964066489067,-13.059640664890665
2017-07-01,36085,Richmond County,NY,483.0,"Richmond County, NY",476.71,1.3022774327122195
2017-07-01,36087,Rockland County,NY,273.0,"Rockland County, NY",299.36,-9.65567765567766
2017-07-01,36091,Saratoga County,NY,406.0,"Saratoga County, NY",311.31816399244036,23.320649262945725
2017-07-01,36093,Schenectady County,NY,278.0,"Schenectady County, NY",314.32,-13.064748201438848
2017-07-01,36089,St. Lawrence County,NY,56.0,"St. Lawrence County, NY",62.98185603852631,-12.467600068796981
2017-07-01,36101,Steuben County,NY,40.0,"Steuben County, NY",76.29298338915986,-90.73245847289965
2017-07-01,36103,Suffolk County,NY,3934.0,"Suffolk County, NY",3678.32,6.49923741738688
2017-07-01,36105,Sullivan County,NY,35.0,"Sullivan County, NY",39.052471369016274,-11.578489625760783
2017-07-01,36109,Tompkins County,NY,296.0,"Tompkins County, NY",253.8367774725275,14.244331934956925
2017-07-01,36111,Ulster County,NY,212.0,"Ulster County, NY",270.1427878637101,-27.425843331938733
2017-07-01,36113,Warren County,NY,89.0,"Warren County, NY",72.27168989670459,18.795854048646532
2017-07-01,36117,Wayne County,NY,97.0,"Wayne County, NY",94.22943569111487,2.8562518648300284
2017-07-01,36119,Westchester County,NY,1178.0,"Westchester County, NY",1297.74,-10.164685908319186
2017-07-01,36123,Yates County,NY,40.0,"Yates County, NY",20.185371212121215,49.536571969696965
2017-08-01,36001,Albany County,NY,351.0,"Albany County, NY",462.69,-31.82051282051282
2017-08-01,36005,Bronx County,NY,127.0,"Bronx County, NY",152.53,-20.10236220472441
2017-08-01,36007,Broome County,NY,293.0,"Broome County, NY",166.9627268710821,43.01613417369211
2017-08-01,36009,Cattaraugus County,NY,61.0,"Cattaraugus County, NY",25.319755367181827,58.49220431609537
2017-08-01,36013,Chautauqua County,NY,186.0,"Chautauqua County, NY",82.82871663630483,55.46843191596514
2017-08-01,36015,Chemung County,NY,59.0,"Chemung County, NY",43.81148362748361,25.743248089010827
2017-08-01,36019,Clinton County,NY,23.0,"Clinton County, NY",78.69402515948104,-242.14793547600456
2017-08-01,36021,Columbia County,NY,97.0,"Columbia County, NY",74.44746638423496,23.25003465542788
2017-08-01,36023,Cortland County,NY,46.0,"Cortland County, NY",26.208114968364956,43.025837025293576
2017-08-01,36027,Dutchess County,NY,466.0,"Dutchess County, NY",346.13578832523694,25.721933835786064
2017-08-01,36029,Erie County,NY,814.0,"Erie County, NY",934.18,-14.764127764127757
2017-08-01,36035,Fulton County,NY,22.0,"Fulton County, NY",33.50786833178859,-52.308492417220876
2017-08-01,36037,Genesee County,NY,40.0,"Genesee County, NY",35.52750862072224,11.181228448194407
2017-08-01,36039,Greene County,NY,59.0,"Greene County, NY",25.943098151848147,56.028647200257375
2017-08-01,36043,Herkimer County,NY,18.0,"Herkimer County, NY",17.093134421134422,5.038142104808764
2017-08-01,36045,Jefferson County,NY,51.0,"Jefferson County, NY",60.627090403060976,-18.876647849139168
2017-08-01,36047,Kings County,NY,290.0,"Kings County, NY",486.78,-67.8551724137931
2017-08-01,36051,Livingston County,NY,67.0,"Livingston County, NY",31.91415992985344,52.366925477830684
2017-08-01,36053,Madison County,NY,52.0,"Madison County, NY",59.732062160062156,-14.86935030781184
2017-08-01,36055,Monroe County,NY,1256.0,"Monroe County, NY",1374.2,-9.410828025477711
2017-08-01,36057,Montgomery County,NY,28.0,"Montgomery County, NY",35.56921336660903,-27.03290488074653
2017-08-01,36059,Nassau County,NY,2236.0,"Nassau County, NY",2200.88,1.5706618962432868
2017-08-01,36061,New York County,NY,1319.0,"New York County, NY",1615.6,-22.48673237300985
2017-08-01,36063,Niagara County,NY,145.0,"Niagara County, NY",168.61881769945737,-16.288839792729217
2017-08-01,36065,Oneida County,NY,107.0,"Oneida County, NY",130.68231556841857,-22.133005204129507
2017-08-01,36067,Onondaga County,NY,474.0,"Onondaga County, NY",487.66,-2.8818565400843936
2017-08-01,36069,Ontario County,NY,105.0,"Ontario County, NY",123.21279985292482,-17.345523669452206
2017-08-01,36071,Orange County,NY,335.0,"Orange County, NY",266.04609239616593,20.5832560011445
2017-08-01,36075,Oswego County,NY,106.0,"Oswego County, NY",62.14149062049062,41.37595224482017
2017-08-01,36077,Otsego County,NY,47.0,"Otsego County, NY",39.42870784770785,16.10913223891947
2017-08-01,36079,Putnam County,NY,90.0,"Putnam County, NY",87.7587417786462,2.490286912615337
2017-08-01,36081,Queens County,NY,1245.0,"Queens County, NY",1728.6,-38.843373493975896
2017-08-01,36083,Rensselaer County,NY,171.0,"Rensselaer County, NY",113.05964066489067,33.88325107316336
2017-08-01,36085,Richmond County,NY,212.0,"Richmond County, NY",262.15,-23.65566037735848
2017-08-01,36087,Rockland County,NY,269.0,"Rockland County, NY",301.43,-12.055762081784389
2017-08-01,36091,Saratoga County,NY,381.0,"Saratoga County, NY",311.31816399244036,18.28919580250909
2017-08-01,36093,Schenectady County,NY,217.0,"Schenectady County, NY",275.64,-27.02304147465437
2017-08-01,36097,Schuyler County,NY,1.0,"Schuyler County, NY",20.229211996336993,-1922.9211996336992
2017-08-01,36089,St. Lawrence County,NY,114.0,"St. Lawrence County, NY",62.98185603852631,44.752757860941834
2017-08-01,36101,Steuben County,NY,76.0,"Steuben County, NY",76.29298338915986,-0.38550445942086536
2017-08-01,36103,Suffolk County,NY,3734.0,"Suffolk County, NY",3758.2,-0.6480985538296684
2017-08-01,36109,Tompkins County,NY,222.0,"Tompkins County, NY",253.8367774725275,-14.340890753390767
2017-08-01,36111,Ulster County,NY,276.0,"Ulster County, NY",270.1427878637101,2.12217831024996
2017-08-01,36113,Warren County,NY,153.0,"Warren County, NY",72.27168989670459,52.76360137470289
2017-08-01,36115,Washington County,NY,67.0,"Washington County, NY",58.058560356310366,13.345432304014379
2017-08-01,36117,Wayne County,NY,164.0,"Wayne County, NY",94.22943569111487,42.543027017612886
2017-08-01,36119,Westchester County,NY,1212.0,"Westchester County, NY",1313.49,-8.373762376237623
2017-09-01,36001,Albany County,NY,426.0,"Albany County, NY",568.96,-33.5586854460094
2017-09-01,36003,Allegany County,NY,63.0,"Allegany County, NY",27.524620990120994,56.31012541250636
2017-09-01,36005,Bronx County,NY,170.0,"Bronx County, NY",302.11,-77.71176470588236
2017-09-01,36007,Broome County,NY,137.0,"Broome County, NY",166.9627268710821,-21.870603555534387
2017-09-01,36011,Cayuga County,NY,77.0,"Cayuga County, NY",34.4084017427361,55.31376397047259
2017-09-01,36015,Chemung County,NY,30.0,"Chemung County, NY",43.81148362748361,-46.0382787582787
2017-09-01,36017,Chenango County,NY,44.0,"Chenango County, NY",34.210037712287715,22.249914290255195
2017-09-01,36019,Clinton County,NY,24.0,"Clinton County, NY",78.69402515948104,-227.89177149783768
2017-09-01,36021,Columbia County,NY,49.0,"Columbia County, NY",74.44746638423496,-51.93360486578563
2017-09-01,36027,Dutchess County,NY,491.0,"Dutchess County, NY",346.13578832523694,29.503912764717526
2017-09-01,36029,Erie County,NY,1129.0,"Erie County, NY",1239.14,-9.755535872453509
2017-09-01,36031,Essex County,NY,34.0,"Essex County, NY",37.079057408235045,-9.056051200691307
2017-09-01,36039,Greene County,NY,48.0,"Greene County, NY",25.943098151848147,45.951878850316355
2017-09-01,36043,Herkimer County,NY,20.0,"Herkimer County, NY",17.093134421134422,14.534327894327886
2017-09-01,36045,Jefferson County,NY,89.0,"Jefferson County, NY",60.627090403060976,31.87967370442587
2017-09-01,36047,Kings County,NY,381.0,"Kings County, NY",603.85,-58.49081364829397
2017-09-01,36055,Monroe County,NY,917.0,"Monroe County, NY",1168.52,-27.428571428571423
2017-09-01,36059,Nassau County,NY,2081.0,"Nassau County, NY",2342.64,-12.572801537722242
2017-09-01,36061,New York County,NY,456.0,"New York County, NY",816.27,-79.00657894736842
2017-09-01,36063,Niagara County,NY,192.0,"Niagara County, NY",168.61881769945737,12.177699114865954
2017-09-01,36065,Oneida County,NY,67.0,"Oneida County, NY",130.68231556841857,-95.04823219166951
2017-09-01,36067,Onondaga County,NY,363.0,"Onondaga County, NY",747.89,-106.03030303030303
2017-09-01,36069,Ontario County,NY,133.0,"Ontario County, NY",123.21279985292482,7.358797103064046
2017-09-01,36071,Orange County,NY,275.0,"Orange County, NY",266.04609239616593,3.2559664013942067
2017-09-01,36073,Orleans County,NY,29.0,"Orleans County, NY",21.71131215993329,25.133406345057622
2017-09-01,36075,Oswego County,NY,35.0,"Oswego County, NY",62.14149062049062,-77.54711605854463
2017-09-01,36077,Otsego County,NY,30.0,"Otsego County, NY",39.42870784770785,-31.429026159026158
2017-09-01,36079,Putnam County,NY,143.0,"Putnam County, NY",87.7587417786462,38.63025050444322
2017-09-01,36081,Queens County,NY,419.0,"Queens County, NY",720.9,-72.0525059665871
2017-09-01,36083,Rensselaer County,NY,146.0,"Rensselaer County, NY",113.05964066489067,22.56188995555434
2017-09-01,36085,Richmond County,NY,258.0,"Richmond County, NY",369.83,-43.34496124031007
2017-09-01,36087,Rockland County,NY,354.0,"Rockland County, NY",417.43,-17.9180790960452
2017-09-01,36091,Saratoga County,NY,379.0,"Saratoga County, NY",311.31816399244036,17.858004223630513
2017-09-01,36093,Schenectady County,NY,171.0,"Schenectady County, NY",256.43,-49.959064327485386
2017-09-01,36089,St. Lawrence County,NY,54.0,"St. Lawrence County, NY",62.98185603852631,-16.633066738011685
2017-09-01,36101,Steuben County,NY,74.0,"Steuben County, NY",76.29298338915986,-3.098626201567375
2017-09-01,36103,Suffolk County,NY,3701.0,"Suffolk County, NY",4581.19,-23.78249121858956
2017-09-01,36105,Sullivan County,NY,39.0,"Sullivan County, NY",39.052471369016274,-0.13454197183660035
2017-09-01,36107,Tioga County,NY,23.0,"Tioga County, NY",40.584544427794434,-76.45454099041058
2017-09-01,36109,Tompkins County,NY,333.0,"Tompkins County, NY",253.8367774725275,23.77273949773949
2017-09-01,36111,Ulster County,NY,386.0,"Ulster County, NY",270.1427878637101,30.01482179696629
2017-09-01,36113,Warren County,NY,9.0,"Warren County, NY",72.27168989670459,-703.018776630051
2017-09-01,36115,Washington County,NY,125.0,"Washington County, NY",58.058560356310366,53.55315171495171
2017-09-01,36117,Wayne County,NY,93.0,"Wayne County, NY",94.22943569111487,-1.3219738614138414
2017-09-01,36119,Westchester County,NY,1271.0,"Westchester County, NY",1910.45,-50.310778914240764
2017-09-01,36123,Yates County,NY,36.0,"Yates County, NY",20.185371212121215,43.9295244107744
2017-10-01,36001,Albany County,NY,480.0,"Albany County, NY",441.59,8.002083333333339
2017-10-01,36005,Bronx County,NY,262.0,"Bronx County, NY",253.64,3.1908396946564936
2017-10-01,36007,Broome County,NY,184.0,"Broome County, NY",166.9627268710821,9.25938757006407
2017-10-01,36013,Chautauqua County,NY,193.0,"Chautauqua County, NY",82.82871663630483,57.08356650968661
2017-10-01,36015,Chemung County,NY,3.0,"Chemung County, NY",43.81148362748361,-1360.382787582787
2017-10-01,36019,Clinton County,NY,165.0,"Clinton County, NY",78.69402515948104,52.306651418496344
2017-10-01,36021,Columbia County,NY,184.0,"Columbia County, NY",74.44746638423496,59.539420443350565
2017-10-01,36025,Delaware County,NY,28.0,"Delaware County, NY",41.30151578976579,-47.50541353487781
2017-10-01,36027,Dutchess County,NY,467.0,"Dutchess County, NY",346.13578832523694,25.8809875106559
2017-10-01,36029,Erie County,NY,942.0,"Erie County, NY",991.1,-5.212314225053081
2017-10-01,36031,Essex County,NY,51.0,"Essex County, NY",37.079057408235045,27.295965866205798
2017-10-01,36047,Kings County,NY,683.0,"Kings County, NY",781.14,-14.368960468521227
2017-10-01,36055,Monroe County,NY,1171.0,"Monroe County, NY",1164.91,0.520068317677192
2017-10-01,36057,Montgomery County,NY,71.0,"Montgomery County, NY",35.56921336660903,49.90251638505771
2017-10-01,36059,Nassau County,NY,1985.0,"Nassau County, NY",1954.77,1.5229219143576835
2017-10-01,36061,New York County,NY,553.0,"New York County, NY",715.79,-29.437613019891494
2017-10-01,36063,Niagara County,NY,122.0,"Niagara County, NY",168.61881769945737,-38.21214565529292
2017-10-01,36065,Oneida County,NY,156.0,"Oneida County, NY",130.68231556841857,16.229284892039374
2017-10-01,36067,Onondaga County,NY,398.0,"Onondaga County, NY",624.35,-56.87185929648242
2017-10-01,36071,Orange County,NY,401.0,"Orange County, NY",266.04609239616593,33.65434104833767
2017-10-01,36077,Otsego County,NY,79.0,"Otsego County, NY",39.42870784770785,50.090243230749564
2017-10-01,36079,Putnam County,NY,223.0,"Putnam County, NY",87.7587417786462,60.64630413513623
2017-10-01,36081,Queens County,NY,1257.0,"Queens County, NY",1318.96,-4.929196499602231
2017-10-01,36083,Rensselaer County,NY,217.0,"Rensselaer County, NY",113.05964066489067,47.89878310373702
2017-10-01,36085,Richmond County,NY,420.0,"Richmond County, NY",413.84,1.4666666666666726
2017-10-01,36087,Rockland County,NY,337.0,"Rockland County, NY",326.07,3.2433234421365005
2017-10-01,36091,Saratoga County,NY,375.0,"Saratoga County, NY",311.31816399244036,16.981822935349236
2017-10-01,36093,Schenectady County,NY,325.0,"Schenectady County, NY",310.68,4.4061538461538445
2017-10-01,36095,Schoharie County,NY,1.0,"Schoharie County, NY",23.544603923853927,-2254.460392385393
2017-10-01,36103,Suffolk County,NY,3695.0,"Suffolk County, NY",3498.89,5.307442489851153
2017-10-01,36109,Tompkins County,NY,214.0,"Tompkins County, NY",253.8367774725275,-18.61531657594743
2017-10-01,36111,Ulster County,NY,420.0,"Ulster County, NY",270.1427878637101,35.680288603878545
2017-10-01,36115,Washington County,NY,82.0,"Washington County, NY",58.058560356310366,29.19687761425565
2017-10-01,36117,Wayne County,NY,99.0,"Wayne County, NY",94.22943569111487,4.818751827156694
2017-10-01,36119,Westchester County,NY,1392.0,"Westchester County, NY",1365.16,1.928160919540224
2017-10-01,36123,Yates County,NY,17.0,"Yates County, NY",20.185371212121215,-18.737477718360086
2017-11-01,36001,Albany County,NY,409.0,"Albany County, NY",477.4,-16.72371638141809
2017-11-01,36005,Bronx County,NY,101.0,"Bronx County, NY",205.72,-103.68316831683168
2017-11-01,36007,Broome County,NY,201.0,"Broome County, NY",166.9627268710821,16.93396673080492
2017-11-01,36011,Cayuga County,NY,49.0,"Cayuga County, NY",34.4084017427361,29.778771953599794
2017-11-01,36013,Chautauqua County,NY,73.0,"Chautauqua County, NY",82.82871663630483,-13.463995392198402
2017-11-01,36015,Chemung County,NY,29.0,"Chemung County, NY",43.81148362748361,-51.07408147408141
2017-11-01,36019,Clinton County,NY,105.0,"Clinton County, NY",78.69402515948104,25.053309371922815
2017-11-01,36021,Columbia County,NY,82.0,"Columbia County, NY",74.44746638423496,9.210406848493955
2017-11-01,36023,Cortland County,NY,10.0,"Cortland County, NY",26.208114968364956,-162.08114968364958
2017-11-01,36027,Dutchess County,NY,234.0,"Dutchess County, NY",346.13578832523694,-47.92127706206707
2017-11-01,36029,Erie County,NY,795.0,"Erie County, NY",1363.45,-71.50314465408806
2017-11-01,36043,Herkimer County,NY,7.0,"Herkimer County, NY",17.093134421134422,-144.18763458763462
2017-11-01,36045,Jefferson County,NY,44.0,"Jefferson County, NY",60.627090403060976,-37.78884182513858
2017-11-01,36047,Kings County,NY,457.0,"Kings County, NY",549.47,-20.234135667396068
2017-11-01,36053,Madison County,NY,59.0,"Madison County, NY",59.732062160062156,-1.2407833221392481
2017-11-01,36055,Monroe County,NY,1026.0,"Monroe County, NY",1358.12,-32.37037037037036
2017-11-01,36057,Montgomery County,NY,124.0,"Montgomery County, NY",35.56921336660903,71.31515051079916
2017-11-01,36059,Nassau County,NY,1756.0,"Nassau County, NY",2306.54,-31.351936218678812
2017-11-01,36061,New York County,NY,345.0,"New York County, NY",758.3,-119.79710144927536
2017-11-01,36063,Niagara County,NY,175.0,"Niagara County, NY",168.61881769945737,3.646389886024362
2017-11-01,36065,Oneida County,NY,102.0,"Oneida County, NY",130.68231556841857,-28.119917223939776
2017-11-01,36067,Onondaga County,NY,440.0,"Onondaga County, NY",768.25,-74.60227272727272
2017-11-01,36069,Ontario County,NY,124.0,"Ontario County, NY",123.21279985292482,0.6348388282864376
2017-11-01,36071,Orange County,NY,245.0,"Orange County, NY",266.04609239616593,-8.59024179435344
2017-11-01,36077,Otsego County,NY,37.0,"Otsego County, NY",39.42870784770785,-6.5640752640752655
2017-11-01,36079,Putnam County,NY,121.0,"Putnam County, NY",87.7587417786462,27.472114232523804
2017-11-01,36081,Queens County,NY,615.0,"Queens County, NY",1113.74,-81.09593495934959
2017-11-01,36083,Rensselaer County,NY,251.0,"Rensselaer County, NY",113.05964066489067,54.95631846020292
2017-11-01,36085,Richmond County,NY,250.0,"Richmond County, NY",363.31,-45.324000000000005
2017-11-01,36087,Rockland County,NY,354.0,"Rockland County, NY",373.26,-5.440677966101692
2017-11-01,36091,Saratoga County,NY,538.0,"Saratoga County, NY",311.31816399244036,42.134170261628185
2017-11-01,36093,Schenectady County,NY,717.0,"Schenectady County, NY",540.25,24.651324965132495
2017-11-01,36095,Schoharie County,NY,55.0,"Schoharie County, NY",23.544603923853927,57.1916292293565
2017-11-01,36097,Schuyler County,NY,1.0,"Schuyler County, NY",20.229211996336993,-1922.9211996336992
2017-11-01,36101,Steuben County,NY,158.0,"Steuben County, NY",76.29298338915986,51.71330165243047
2017-11-01,36103,Suffolk County,NY,3580.0,"Suffolk County, NY",4141.08,-15.672625698324019
2017-11-01,36105,Sullivan County,NY,9.0,"Sullivan County, NY",39.052471369016274,-333.91634854462524
2017-11-01,36107,Tioga County,NY,23.0,"Tioga County, NY",40.584544427794434,-76.45454099041058
2017-11-01,36109,Tompkins County,NY,185.0,"Tompkins County, NY",253.8367774725275,-37.20906890406892
2017-11-01,36111,Ulster County,NY,382.0,"Ulster County, NY",270.1427878637101,29.281992705835048
2017-11-01,36113,Warren County,NY,111.0,"Warren County, NY",72.27168989670459,34.8903694624283
2017-11-01,36115,Washington County,NY,41.0,"Washington County, NY",58.058560356310366,-41.6062447714887
2017-11-01,36117,Wayne County,NY,111.0,"Wayne County, NY",94.22943569111487,15.108616494491105
2017-11-01,36119,Westchester County,NY,1082.0,"Westchester County, NY",1369.86,-26.604436229205163
2017-12-01,36001,Albany County,NY,390.0,"Albany County, NY",442.58,-13.482051282051277
2017-12-01,36003,Allegany County,NY,25.0,"Allegany County, NY",27.524620990120994,-10.098483960483975
2017-12-01,36005,Bronx County,NY,186.0,"Bronx County, NY",190.98,-2.677419354838704
2017-12-01,36007,Broome County,NY,202.0,"Broome County, NY",166.9627268710821,17.345184717286084
2017-12-01,36013,Chautauqua County,NY,113.0,"Chautauqua County, NY",82.82871663630483,26.700250764332008
2017-12-01,36015,Chemung County,NY,27.0,"Chemung County, NY",43.81148362748361,-62.26475417586522
2017-12-01,36019,Clinton County,NY,37.0,"Clinton County, NY",78.69402515948104,-112.68655448508392
2017-12-01,36021,Columbia County,NY,117.0,"Columbia County, NY",74.44746638423496,36.369686851081234
2017-12-01,36027,Dutchess County,NY,366.0,"Dutchess County, NY",346.13578832523694,5.4273802390062995
2017-12-01,36029,Erie County,NY,463.0,"Erie County, NY",825.1,-78.207343412527
2017-12-01,36031,Essex County,NY,46.0,"Essex County, NY",37.079057408235045,19.393353460358597
2017-12-01,36033,Franklin County,NY,21.0,"Franklin County, NY",21.90786613313587,-4.323172062551756
2017-12-01,36039,Greene County,NY,4.0,"Greene County, NY",25.943098151848147,-548.5774537962037
2017-12-01,36045,Jefferson County,NY,64.0,"Jefferson County, NY",60.627090403060976,5.270171245217226
2017-12-01,36047,Kings County,NY,611.0,"Kings County, NY",630.68,-3.220949263502447
2017-12-01,36051,Livingston County,NY,101.0,"Livingston County, NY",31.91415992985344,68.40182185163026
2017-12-01,36055,Monroe County,NY,911.0,"Monroe County, NY",1165.22,-27.905598243688257
2017-12-01,36059,Nassau County,NY,1888.0,"Nassau County, NY",2017.29,-6.847987288135592
2017-12-01,36061,New York County,NY,416.0,"New York County, NY",843.18,-102.6875
2017-12-01,36063,Niagara County,NY,174.0,"Niagara County, NY",168.61881769945737,3.0926335060589847
