PHEV,BEV
7.0,9.0
3.0,7.0
8.0,4.0
7.0,3.0
8.0,8.0
32.0,28.0
18.0,25.0
739.0,1670.0
52.0,115.0
4.0,6.0
5.0,4.0
8.0,9.0
9.0,16.0
2.0,1.0
135.0,159.0
8.0,16.0
27.0,19.0
2.0,4.0
165.0,281.0
32.0,34.0
2.0,3.0
56.0,99.0
1.0,2.0
7.0,3.0
42.0,97.0
7.0,3.0
10.0,9.0
23.0,18.0
14.0,16.0
13.0,15.0
90.0,145.0
14.0,4.0
5.0,2.0
10.0,11.0
6.0,1.0
16.0,9.0
17.0,33.0
6.0,18.0
652.0,1640.0
60.0,87.0
1.0,3.0
7.0,3.0
10.0,50.0
13.0,15.0
2.0,4.0
2.0,2.0
2.0,1.0
145.0,180.0
5.0,18.0
12.0,38.0
174.0,304.0
40.0,55.0
6.0,4.0
60.0,81.0
6.0,9.0
34.0,96.0
2.0,7.0
10.0,7.0
2.0,1.0
24.0,32.0
6.0,22.0
15.0,13.0
109.0,107.0
1.0,1.0
10.0,7.0
2.0,13.0
6.0,7.0
14.0,2.0
11.0,17.0
15.0,26.0
11.0,19.0
743.0,2353.0
58.0,141.0
3.0,10.0
5.0,2.0
9.0,7.0
11.0,21.0
153.0,186.0
10.0,15.0
28.0,55.0
2.0,3.0
171.0,403.0
41.0,39.0
81.0,103.0
5.0,6.0
40.0,108.0
5.0,1.0
5.0,8.0
19.0,27.0
16.0,14.0
11.0,19.0
96.0,155.0
9.0,6.0
4.0,2.0
10.0,5.0
3.0,5.0
9.0,7.0
31.0,37.0
15.0,24.0
808.0,2049.0
47.0,113.0
4.0,5.0
3.0,1.0
13.0,7.0
7.0,12.0
3.0,2.0
3.0,3.0
174.0,196.0
12.0,19.0
20.0,35.0
150.0,350.0
60.0,68.0
1.0,2.0
68.0,98.0
9.0,5.0
54.0,91.0
6.0,2.0
17.0,6.0
4.0,6.0
27.0,26.0
2.0,11.0
14.0,18.0
92.0,144.0
13.0,11.0
4.0,4.0
8.0,4.0
6.0,3.0
10.0,12.0
32.0,33.0
13.0,16.0
779.0,1946.0
66.0,106.0
2.0,2.0
2.0,3.0
5.0,13.0
11.0,16.0
1.0,1.0
134.0,162.0
4.0,23.0
30.0,26.0
182.0,323.0
31.0,55.0
3.0,1.0
65.0,107.0
5.0,4.0
62.0,83.0
3.0,2.0
12.0,17.0
26.0,23.0
9.0,15.0
13.0,15.0
113.0,148.0
16.0,14.0
2.0,7.0
5.0,9.0
9.0,3.0
14.0,5.0
39.0,34.0
12.0,22.0
731.0,1903.0
63.0,120.0
6.0,5.0
3.0,5.0
8.0,4.0
19.0,16.0
2.0,2.0
1.0,2.0
142.0,200.0
10.0,18.0
15.0,34.0
145.0,337.0
57.0,41.0
4.0,8.0
90.0,118.0
21.0,74.0
3.0,1.0
10.0,10.0
29.0,14.0
9.0,12.0
21.0,12.0
95.0,126.0
12.0,13.0
6.0,10.0
5.0,2.0
3.0,2.0
4.0,9.0
27.0,31.0
3.0,11.0
670.0,2002.0
58.0,89.0
5.0,7.0
1.0,2.0
12.0,6.0
1.0,1.0
6.0,11.0
157.0,150.0
3.0,24.0
21.0,25.0
2.0,2.0
147.0,311.0
43.0,39.0
9.0,2.0
64.0,102.0
5.0,7.0
50.0,76.0
5.0,1.0
10.0,9.0
2.0,1.0
34.0,18.0
6.0,23.0
15.0,20.0
97.0,223.0
10.0,21.0
4.0,2.0
6.0,2.0
5.0,2.0
6.0,13.0
28.0,50.0
15.0,28.0
766.0,2870.0
66.0,157.0
2.0,4.0
2.0,4.0
11.0,5.0
21.0,25.0
4.0,11.0
2.0,5.0
166.0,282.0
6.0,24.0
24.0,44.0
185.0,487.0
37.0,87.0
5.0,3.0
77.0,140.0
7.0,3.0
36.0,124.0
4.0,3.0
7.0,12.0
1.0,1.0
31.0,53.0
4.0,34.0
13.0,29.0
75.0,154.0
17.0,7.0
7.0,9.0
5.0,8.0
5.0,5.0
3.0,6.0
28.0,60.0
17.0,26.0
811.0,2778.0
52.0,146.0
4.0,9.0
1.0,2.0
5.0,4.0
11.0,14.0
3.0,1.0
168.0,231.0
6.0,15.0
21.0,27.0
179.0,474.0
34.0,80.0
1.0,5.0
74.0,144.0
9.0,7.0
47.0,111.0
11.0,17.0
2.0,1.0
43.0,52.0
6.0,29.0
15.0,15.0
94.0,215.0
13.0,14.0
3.0,6.0
10.0,14.0
6.0,10.0
9.0,8.0
24.0,38.0
21.0,13.0
851.0,2608.0
77.0,122.0
7.0,11.0
2.0,9.0
13.0,12.0
11.0,15.0
1.0,3.0
2.0,3.0
170.0,223.0
6.0,28.0
24.0,38.0
1.0,1.0
170.0,466.0
39.0,93.0
1.0,1.0
69.0,104.0
3.0,7.0
54.0,95.0
8.0,10.0
10.0,12.0
32.0,28.0
9.0,10.0
13.0,27.0
109.0,245.0
9.0,17.0
2.0,9.0
4.0,15.0
5.0,3.0
10.0,15.0
23.0,42.0
12.0,29.0
815.0,3108.0
64.0,143.0
1.0,3.0
3.0,5.0
18.0,17.0
10.0,11.0
1.0,5.0
226.0,256.0
2.0,24.0
18.0,44.0
3.0,1.0
217.0,540.0
41.0,82.0
4.0,5.0
84.0,111.0
6.0,8.0
35.0,104.0
5.0,3.0
10.0,6.0
9.0,7.0
8.0,12.0
253.0,248.0
58.0,146.0
127.0,165.0
846.0,1488.0
1.0,2.0
104.0,97.0
35.0,56.0
1.0,4.0
64.0,50.0
55.0,40.0
77.0,74.0
226.0,304.0
112.0,183.0
6458.0,18769.0
555.0,1029.0
30.0,51.0
29.0,34.0
89.0,94.0
4.0,3.0
109.0,119.0
23.0,21.0
18.0,21.0
4.0,3.0
1388.0,1728.0
63.0,191.0
185.0,290.0
9.0,12.0
1478.0,3315.0
381.0,515.0
35.0,33.0
645.0,1024.0
3.0,2.0
54.0,45.0
376.0,832.0
42.0,31.0
92.0,90.0
9.0,7.0
8.0,11.0
265.0,244.0
67.0,148.0
133.0,165.0
885.0,1488.0
2.0,2.0
99.0,98.0
36.0,55.0
1.0,4.0
67.0,49.0
1.0,1.0
59.0,40.0
78.0,71.0
223.0,299.0
117.0,181.0
6788.0,18599.0
579.0,1002.0
35.0,56.0
28.0,34.0
89.0,97.0
4.0,2.0
110.0,119.0
23.0,22.0
21.0,17.0
4.0,3.0
1470.0,1721.0
66.0,188.0
195.0,289.0
11.0,12.0
1509.0,3295.0
408.0,507.0
33.0,31.0
695.0,1017.0
3.0,2.0
60.0,46.0
400.0,823.0
44.0,30.0
97.0,99.0
9.0,7.0
8.0,11.0
278.0,259.0
68.0,154.0
139.0,171.0
914.0,1546.0
2.0,2.0
104.0,109.0
35.0,54.0
1.0,4.0
66.0,51.0
1.0,1.0
59.0,40.0
79.0,78.0
229.0,307.0
118.0,187.0
6923.0,19182.0
605.0,1061.0
34.0,54.0
29.0,34.0
95.0,94.0
5.0,1.0
119.0,127.0
24.0,22.0
23.0,18.0
5.0,3.0
1512.0,1789.0
66.0,194.0
208.0,300.0
11.0,12.0
1552.0,3407.0
409.0,522.0
35.0,35.0
737.0,1070.0
3.0,2.0
60.0,49.0
412.0,851.0
43.0,32.0
101.0,103.0
8.0,8.0
7.0,11.0
288.0,276.0
71.0,164.0
150.0,183.0
943.0,1640.0
2.0,2.0
108.0,110.0
36.0,61.0
1.0,4.0
70.0,51.0
59.0,46.0
82.0,87.0
235.0,326.0
122.0,198.0
7246.0,20197.0
624.0,1108.0
37.0,56.0
31.0,35.0
95.0,99.0
6.0,2.0
122.0,133.0
25.0,24.0
23.0,19.0
5.0,4.0
1552.0,1898.0
67.0,208.0
214.0,314.0
11.0,13.0
1621.0,3555.0
424.0,552.0
35.0,39.0
769.0,1117.0
3.0,2.0
65.0,55.0
436.0,885.0
43.0,36.0
105.0,106.0
8.0,8.0
8.0,11.0
292.0,289.0
73.0,173.0
151.0,188.0
962.0,1677.0
2.0,3.0
108.0,111.0
37.0,62.0
1.0,4.0
72.0,52.0
60.0,45.0
88.0,90.0
238.0,341.0
125.0,198.0
7287.0,20588.0
629.0,1120.0
37.0,53.0
30.0,37.0
101.0,101.0
6.0,2.0
124.0,137.0
25.0,24.0
23.0,21.0
5.0,5.0
1562.0,1960.0
63.0,217.0
212.0,321.0
11.0,13.0
1623.0,3644.0
430.0,578.0
35.0,45.0
791.0,1151.0
4.0,2.0
64.0,57.0
450.0,907.0
43.0,38.0
108.0,108.0
9.0,10.0
8.0,11.0
294.0,304.0
77.0,191.0
153.0,197.0
986.0,1776.0
2.0,3.0
110.0,119.0
35.0,64.0
1.0,4.0
73.0,54.0
66.0,52.0
90.0,92.0
243.0,361.0
124.0,205.0
7357.0,21672.0
627.0,1169.0
36.0,58.0
32.0,40.0
103.0,104.0
8.0,2.0
125.0,141.0
25.0,24.0
22.0,25.0
5.0,6.0
1591.0,2050.0
66.0,227.0
214.0,341.0
13.0,13.0
1641.0,3820.0
446.0,605.0
35.0,46.0
818.0,1200.0
4.0,4.0
62.0,61.0
465.0,933.0
43.0,40.0
111.0,112.0
7.0,10.0
8.0,12.0
299.0,306.0
77.0,196.0
156.0,198.0
990.0,1800.0
2.0,3.0
109.0,122.0
36.0,66.0
1.0,4.0
72.0,54.0
67.0,49.0
94.0,93.0
246.0,365.0
131.0,206.0
7385.0,21890.0
635.0,1188.0
35.0,58.0
33.0,43.0
105.0,103.0
8.0,1.0
127.0,141.0
25.0,27.0
23.0,26.0
5.0,6.0
1600.0,2066.0
69.0,231.0
216.0,349.0
13.0,14.0
1651.0,3865.0
449.0,616.0
36.0,46.0
824.0,1235.0
4.0,4.0
58.0,63.0
464.0,949.0
46.0,42.0
111.0,115.0
7.0,9.0
9.0,12.0
289.0,304.0
79.0,195.0
156.0,198.0
987.0,1767.0
3.0,3.0
108.0,124.0
37.0,66.0
1.0,4.0
71.0,51.0
71.0,50.0
93.0,100.0
246.0,366.0
127.0,208.0
7301.0,21469.0
638.0,1174.0
38.0,58.0
30.0,42.0
103.0,100.0
8.0,1.0
129.0,139.0
25.0,29.0
23.0,26.0
6.0,6.0
1574.0,2048.0
70.0,237.0
213.0,356.0
13.0,16.0
1633.0,3828.0
441.0,616.0
37.0,44.0
821.0,1222.0
4.0,4.0
60.0,60.0
463.0,946.0
45.0,43.0
109.0,114.0
7.0,12.0
10.0,14.0
305.0,315.0
80.0,205.0
163.0,201.0
991.0,1842.0
3.0,3.0
111.0,126.0
40.0,70.0
1.0,4.0
70.0,52.0
72.0,50.0
99.0,100.0
250.0,372.0
136.0,214.0
7465.0,22241.0
640.0,1207.0
38.0,63.0
33.0,44.0
106.0,98.0
9.0,2.0
129.0,147.0
26.0,29.0
24.0,26.0
6.0,6.0
1618.0,2132.0
76.0,245.0
215.0,364.0
13.0,16.0
1665.0,3897.0
438.0,636.0
37.0,47.0
834.0,1247.0
5.0,4.0
62.0,63.0
469.0,981.0
47.0,42.0
108.0,117.0
8.0,12.0
10.0,14.0
308.0,316.0
80.0,214.0
163.0,206.0
999.0,1872.0
3.0,3.0
109.0,126.0
40.0,67.0
1.0,4.0
69.0,54.0
71.0,52.0
104.0,104.0
257.0,382.0
135.0,218.0
7498.0,22463.0
641.0,1221.0
41.0,64.0
33.0,44.0
108.0,99.0
9.0,2.0
129.0,146.0
28.0,30.0
24.0,26.0
6.0,6.0
1632.0,2148.0
75.0,259.0
211.0,367.0
13.0,15.0
1678.0,3936.0
443.0,644.0
36.0,47.0
836.0,1259.0
5.0,4.0
63.0,63.0
476.0,987.0
48.0,42.0
110.0,119.0
7.0,11.0
10.0,13.0
301.0,315.0
80.0,216.0
164.0,202.0
986.0,1845.0
3.0,3.0
113.0,130.0
39.0,67.0
1.0,4.0
69.0,52.0
72.0,48.0
102.0,101.0
258.0,374.0
138.0,221.0
7432.0,22311.0
642.0,1214.0
40.0,66.0
31.0,43.0
111.0,98.0
9.0,2.0
128.0,149.0
30.0,30.0
25.0,25.0
6.0,6.0
1606.0,2138.0
76.0,264.0
208.0,364.0
12.0,13.0
1675.0,3924.0
444.0,649.0
36.0,47.0
826.0,1266.0
5.0,4.0
61.0,63.0
474.0,975.0
46.0,42.0
108.0,113.0
8.0,11.0
12.0,16.0
307.0,342.0
81.0,225.0
165.0,220.0
1015.0,1975.0
3.0,3.0
116.0,145.0
39.0,64.0
2.0,4.0
68.0,57.0
70.0,56.0
104.0,99.0
266.0,410.0
140.0,226.0
7539.0,24338.0
656.0,1293.0
39.0,72.0
35.0,49.0
110.0,94.0
9.0,4.0
127.0,154.0
30.0,34.0
29.0,26.0
6.0,7.0
1617.0,2326.0
79.0,278.0
216.0,396.0
11.0,16.0
1689.0,4242.0
449.0,698.0
39.0,50.0
848.0,1338.0
5.0,6.0
62.0,68.0
474.0,1048.0
47.0,45.0
113.0,125.0
8.0,12.0
12.0,15.0
308.0,350.0
80.0,224.0
162.0,222.0
1014.0,1980.0
3.0,4.0
114.0,145.0
39.0,64.0
2.0,4.0
70.0,56.0
71.0,56.0
102.0,100.0
265.0,413.0
139.0,227.0
7496.0,24093.0
651.0,1298.0
38.0,76.0
33.0,48.0
110.0,95.0
10.0,4.0
124.0,155.0
31.0,34.0
28.0,27.0
6.0,6.0
1609.0,2312.0
83.0,278.0
215.0,401.0
10.0,15.0
1673.0,4204.0
458.0,708.0
39.0,51.0
846.0,1337.0
6.0,5.0
59.0,70.0
476.0,1055.0
46.0,46.0
118.0,125.0
8.0,13.0
12.0,16.0
304.0,350.0
78.0,225.0
164.0,231.0
1013.0,1981.0
3.0,4.0
114.0,146.0
39.0,68.0
2.0,4.0
72.0,58.0
73.0,55.0
100.0,102.0
262.0,425.0
137.0,234.0
7508.0,24149.0
662.0,1311.0
38.0,73.0
33.0,51.0
109.0,98.0
10.0,4.0
125.0,161.0
32.0,36.0
28.0,30.0
6.0,6.0
1639.0,2333.0
86.0,284.0
215.0,411.0
11.0,15.0
1684.0,4252.0
461.0,715.0
39.0,53.0
855.0,1332.0
6.0,6.0
61.0,73.0
481.0,1058.0
47.0,43.0
121.0,126.0
8.0,14.0
11.0,15.0
298.0,360.0
81.0,236.0
161.0,241.0
1000.0,2054.0
3.0,4.0
112.0,151.0
40.0,73.0
2.0,5.0
76.0,64.0
76.0,55.0
99.0,104.0
263.0,424.0
136.0,236.0
7405.0,24807.0
657.0,1330.0
36.0,77.0
34.0,55.0
116.0,101.0
8.0,4.0
122.0,156.0
33.0,37.0
27.0,29.0
5.0,6.0
1627.0,2404.0
86.0,291.0
218.0,428.0
12.0,15.0
1666.0,4370.0
461.0,732.0
41.0,54.0
863.0,1348.0
6.0,6.0
59.0,76.0
474.0,1067.0
46.0,44.0
117.0,134.0
8.0,14.0
14.0,17.0
303.0,367.0
82.0,248.0
168.0,241.0
1028.0,2091.0
3.0,3.0
119.0,162.0
39.0,74.0
2.0,5.0
74.0,65.0
74.0,63.0
107.0,103.0
263.0,440.0
138.0,243.0
7513.0,25123.0
670.0,1382.0
39.0,83.0
34.0,54.0
115.0,104.0
9.0,4.0
123.0,158.0
33.0,41.0
25.0,28.0
5.0,7.0
1646.0,2474.0
86.0,304.0
220.0,432.0
13.0,15.0
1688.0,4461.0
478.0,765.0
42.0,51.0
878.0,1370.0
6.0,6.0
63.0,80.0
491.0,1096.0
47.0,44.0
122.0,141.0
7.0,13.0
14.0,17.0
312.0,385.0
82.0,260.0
166.0,252.0
1045.0,2127.0
3.0,4.0
121.0,165.0
44.0,78.0
2.0,5.0
74.0,66.0
82.0,64.0
109.0,108.0
273.0,450.0
138.0,250.0
7576.0,25187.0
678.0,1409.0
41.0,82.0
37.0,54.0
113.0,109.0
8.0,4.0
125.0,153.0
36.0,42.0
27.0,28.0
4.0,7.0
1652.0,2511.0
86.0,313.0
224.0,451.0
12.0,15.0
1716.0,4513.0
487.0,772.0
43.0,57.0
908.0,1394.0
6.0,6.0
59.0,85.0
509.0,1120.0
47.0,46.0
122.0,152.0
7.0,13.0
14.0,17.0
320.0,395.0
81.0,258.0
169.0,259.0
1067.0,2179.0
3.0,4.0
121.0,170.0
40.0,81.0
2.0,5.0
76.0,71.0
82.0,69.0
110.0,108.0
276.0,465.0
141.0,253.0
7630.0,25835.0
685.0,1441.0
41.0,91.0
39.0,55.0
113.0,111.0
8.0,5.0
130.0,159.0
35.0,45.0
28.0,28.0
4.0,6.0
1678.0,2604.0
91.0,320.0
226.0,470.0
11.0,16.0
1713.0,4663.0
497.0,808.0
43.0,57.0
907.0,1435.0
6.0,4.0
61.0,86.0
508.0,1156.0
46.0,48.0
121.0,155.0
6.0,13.0
13.0,15.0
291.0,371.0
75.0,240.0
159.0,249.0
1018.0,2077.0
2.0,4.0
114.0,162.0
37.0,77.0
2.0,5.0
72.0,67.0
76.0,69.0
104.0,102.0
264.0,447.0
127.0,241.0
7125.0,24546.0
649.0,1362.0
34.0,89.0
37.0,54.0
109.0,109.0
8.0,5.0
121.0,146.0
30.0,41.0
26.0,28.0
3.0,6.0
1572.0,2476.0
85.0,305.0
212.0,444.0
11.0,16.0
1582.0,4401.0
472.0,762.0
41.0,54.0
862.0,1368.0
6.0,4.0
56.0,83.0
476.0,1092.0
44.0,46.0
112.0,150.0
7.0,14.0
13.0,16.0
332.0,430.0
85.0,272.0
176.0,283.0
1113.0,2302.0
3.0,5.0
125.0,193.0
39.0,85.0
2.0,5.0
80.0,84.0
80.0,76.0
114.0,118.0
279.0,500.0
143.0,273.0
7682.0,26738.0
701.0,1530.0
41.0,95.0
38.0,60.0
117.0,117.0
10.0,5.0
126.0,165.0
37.0,51.0
29.0,29.0
4.0,9.0
1681.0,2756.0
97.0,340.0
234.0,490.0
12.0,17.0
1730.0,4884.0
514.0,864.0
45.0,58.0
922.0,1504.0
6.0,6.0
64.0,99.0
528.0,1210.0
45.0,48.0
127.0,170.0
7.0,14.0
13.0,16.0
340.0,447.0
84.0,287.0
186.0,292.0
1139.0,2425.0
3.0,5.0
123.0,207.0
41.0,83.0
2.0,5.0
80.0,89.0
83.0,82.0
115.0,125.0
283.0,531.0
152.0,278.0
7746.0,27829.0
702.0,1589.0
44.0,101.0
39.0,61.0
129.0,120.0
10.0,6.0
128.0,174.0
37.0,53.0
30.0,30.0
3.0,9.0
1684.0,2904.0
98.0,347.0
237.0,519.0
14.0,18.0
1753.0,5068.0
515.0,894.0
45.0,60.0
936.0,1539.0
5.0,7.0
65.0,106.0
535.0,1245.0
45.0,48.0
125.0,175.0
7.0,14.0
14.0,17.0
345.0,456.0
85.0,295.0
186.0,292.0
1170.0,2482.0
4.0,5.0
126.0,212.0
42.0,87.0
2.0,5.0
81.0,93.0
85.0,86.0
119.0,134.0
283.0,551.0
155.0,284.0
7924.0,28304.0
718.0,1626.0
44.0,108.0
41.0,63.0
126.0,124.0
11.0,6.0
126.0,180.0
36.0,53.0
30.0,33.0
4.0,11.0
1728.0,2991.0
101.0,354.0
241.0,534.0
15.0,20.0
1768.0,5173.0
524.0,908.0
46.0,62.0
946.0,1569.0
5.0,8.0
67.0,107.0
547.0,1272.0
45.0,50.0
133.0,182.0
8.0,13.0
14.0,17.0
352.0,460.0
94.0,300.0
194.0,303.0
1199.0,2554.0
4.0,5.0
134.0,215.0
43.0,89.0
2.0,5.0
80.0,101.0
85.0,93.0
122.0,142.0
286.0,562.0
161.0,293.0
8054.0,28631.0
738.0,1653.0
45.0,115.0
43.0,62.0
130.0,130.0
11.0,5.0
136.0,185.0
35.0,56.0
32.0,33.0
6.0,11.0
1767.0,3081.0
101.0,367.0
256.0,539.0
16.0,21.0
1803.0,5280.0
550.0,932.0
47.0,63.0
962.0,1616.0
6.0,9.0
69.0,109.0
557.0,1286.0
42.0,52.0
135.0,187.0
8.0,13.0
14.0,17.0
352.0,460.0
94.0,300.0
194.0,303.0
1199.0,2554.0
4.0,5.0
134.0,215.0
43.0,89.0
2.0,5.0
80.0,101.0
85.0,93.0
122.0,142.0
286.0,562.0
161.0,293.0
8054.0,28631.0
738.0,1653.0
45.0,115.0
43.0,62.0
130.0,130.0
11.0,5.0
136.0,185.0
35.0,56.0
32.0,33.0
6.0,11.0
1767.0,3081.0
101.0,367.0
256.0,539.0
16.0,21.0
1803.0,5280.0
550.0,932.0
47.0,63.0
962.0,1616.0
6.0,9.0
69.0,109.0
557.0,1286.0
42.0,52.0
135.0,187.0
10.0,13.0
14.0,17.0
381.0,509.0
98.0,316.0
211.0,328.0
1322.0,2759.0
3.0,6.0
140.0,238.0
45.0,96.0
2.0,6.0
91.0,115.0
88.0,104.0
132.0,153.0
301.0,617.0
173.0,315.0
8663.0,30408.0
780.0,1799.0
56.0,121.0
43.0,66.0
131.0,155.0
12.0,5.0
136.0,210.0
37.0,59.0
44.0,39.0
6.0,14.0
1899.0,3376.0
111.0,398.0
265.0,592.0
20.0,27.0
1931.0,5663.0
605.0,1022.0
47.0,69.0
1013.0,1743.0
5.0,12.0
72.0,115.0
584.0,1377.0
45.0,56.0
146.0,210.0
12.0,20.0
17.0,20.0
385.0,523.0
100.0,327.0
221.0,337.0
1367.0,2841.0
2.0,6.0
142.0,241.0
47.0,96.0
2.0,5.0
91.0,119.0
91.0,108.0
135.0,161.0
306.0,634.0
174.0,323.0
8855.0,30705.0
810.0,1852.0
60.0,124.0
48.0,70.0
133.0,161.0
12.0,5.0
139.0,216.0
38.0,60.0
49.0,41.0
7.0,14.0
1940.0,3459.0
113.0,406.0
272.0,603.0
21.0,26.0
1961.0,5786.0
628.0,1063.0
47.0,71.0
1033.0,1779.0
5.0,14.0
75.0,115.0
596.0,1409.0
47.0,56.0
154.0,222.0
13.0,20.0
17.0,20.0
389.0,549.0
99.0,346.0
222.0,348.0
1402.0,2982.0
2.0,6.0
148.0,254.0
50.0,98.0
2.0,5.0
93.0,132.0
92.0,122.0
135.0,164.0
302.0,632.0
174.0,330.0
9042.0,32060.0
824.0,1909.0
59.0,131.0
47.0,78.0
144.0,163.0
14.0,6.0
138.0,215.0
43.0,61.0
49.0,40.0
7.0,15.0
1969.0,3612.0
117.0,413.0
278.0,617.0
22.0,33.0
2030.0,6067.0
637.0,1117.0
47.0,75.0
1049.0,1862.0
6.0,14.0
73.0,116.0
613.0,1463.0
48.0,62.0
159.0,233.0
14.0,19.0
17.0,22.0
405.0,573.0
98.0,362.0
223.0,355.0
1418.0,3061.0
2.0,7.0
158.0,261.0
50.0,101.0
2.0,6.0
94.0,136.0
95.0,125.0
134.0,165.0
311.0,647.0
172.0,339.0
9185.0,32713.0
842.0,1928.0
58.0,136.0
47.0,80.0
142.0,180.0
14.0,7.0
146.0,229.0
44.0,61.0
49.0,40.0
7.0,15.0
1965.0,3732.0
115.0,421.0
281.0,632.0
25.0,33.0
2034.0,6212.0
653.0,1141.0
45.0,74.0
1061.0,1894.0
6.0,14.0
78.0,119.0
617.0,1504.0
52.0,62.0
158.0,242.0
14.0,20.0
17.0,21.0
409.0,581.0
101.0,366.0
228.0,359.0
1424.0,3112.0
2.0,7.0
159.0,268.0
51.0,100.0
2.0,7.0
96.0,135.0
96.0,125.0
142.0,172.0
321.0,660.0
174.0,349.0
9322.0,33086.0
848.0,1960.0
58.0,137.0
46.0,81.0
150.0,182.0
15.0,7.0
148.0,232.0
44.0,61.0
52.0,42.0
7.0,16.0
2013.0,3808.0
119.0,426.0
281.0,650.0
25.0,34.0
2063.0,6306.0
674.0,1160.0
45.0,78.0
1052.0,1926.0
6.0,16.0
78.0,123.0
617.0,1512.0
55.0,63.0
158.0,250.0
15.0,18.0
16.0,21.0
406.0,585.0
108.0,374.0
234.0,365.0
1440.0,3209.0
2.0,7.0
158.0,278.0
53.0,99.0
2.0,8.0
99.0,142.0
98.0,129.0
142.0,171.0
323.0,666.0
177.0,355.0
9459.0,33953.0
856.0,2008.0
56.0,145.0
46.0,85.0
157.0,193.0
15.0,7.0
154.0,241.0
44.0,62.0
52.0,42.0
7.0,15.0
1998.0,3913.0
123.0,433.0
290.0,661.0
25.0,37.0
2087.0,6500.0
694.0,1192.0
44.0,78.0
1060.0,1970.0
5.0,14.0
79.0,131.0
629.0,1557.0
57.0,65.0
160.0,264.0
14.0,19.0
16.0,22.0
412.0,618.0
111.0,388.0
238.0,375.0
1464.0,3315.0
2.0,6.0
159.0,280.0
54.0,103.0
2.0,9.0
99.0,153.0
100.0,130.0
147.0,177.0
328.0,688.0
181.0,364.0
9576.0,34814.0
872.0,2053.0
58.0,152.0
46.0,86.0
162.0,198.0
15.0,7.0
150.0,247.0
43.0,64.0
57.0,43.0
7.0,14.0
2013.0,4018.0
124.0,435.0
292.0,676.0
27.0,35.0
2102.0,6653.0
710.0,1223.0
45.0,81.0
1082.0,2017.0
6.0,15.0
81.0,139.0
639.0,1587.0
56.0,69.0
161.0,270.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
7.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
4.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
2.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
4.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
4.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
2.0,0.0
2.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
5.0,0.0
3.0,0.0
2.0,0.0
1.0,0.0
4.0,0.0
2.0,0.0
5.0,0.0
3.0,0.0
3.0,0.0
4.0,0.0
4.0,0.0
16.0,0.0
8.0,0.0
5.0,0.0
3.0,0.0
17.0,0.0
11.0,0.0
11.0,0.0
6.0,0.0
