Average EV Price,New Car Average,population,household_income,POPDEN_COU,Electricity Price,Gas Price,Unix Time
54381,40159,28617,10863,22.73447780411,0.1286,3.378,1598918400.0
52947,40770,28617,10863,22.73447780411,0.1286,3.378,1601510400.0
53117,40937,28617,10863,22.73447780411,0.1286,3.378,1604188800.0
53811,41335,28617,10863,22.73447780411,0.1286,3.378,1606780800.0
57750,41248,28617,10863,22.73447780411,0.1345,3.378,1609459200.0
57491,41366,28617,10863,22.73447780411,0.1345,3.378,1612137600.0
56503,40680,28617,10863,22.73447780411,0.1345,3.378,1614556800.0
56059,41172,28617,10863,22.73447780411,0.1345,3.378,1617235200.0
56140,41534,28617,10863,22.73447780411,0.1345,3.378,1619827200.0
58914,42633,28617,10863,22.73447780411,0.1345,3.378,1622505600.0
56110,43056,28617,10863,22.73447780411,0.1345,3.378,1625097600.0
57540,43418,28617,10863,22.73447780411,0.1345,3.378,1627776000.0
56312,45031,28617,10863,22.73447780411,0.1345,3.378,1630454400.0
55625,46026,28617,10863,22.73447780411,0.1345,3.378,1633046400.0
56437,46329,28617,10863,22.73447780411,0.1345,3.378,1635724800.0
63821,47243,28617,10863,22.73447780411,0.1345,3.378,1638316800.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1483228800.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1485907200.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1488326400.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1491004800.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1493596800.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1496275200.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1498867200.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1501545600.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1504224000.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1506816000.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1509494400.0
54669,38747,18284,7761,14.8105459846012,0.1266,3.378,1512086400.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1514764800.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1517443200.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1519862400.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1522540800.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1525132800.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1527811200.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1530403200.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1533081600.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1535760000.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1538352000.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1541030400.0
54669,38747,18284,7761,14.8105459846012,0.1273,3.378,1543622400.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1546300800.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1548979200.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1551398400.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1554076800.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1556668800.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1559347200.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1561939200.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1564617600.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1567296000.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1569888000.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1572566400.0
54669,38747,18284,7761,14.8105459846012,0.1279,3.378,1575158400.0
54669,38747,18284,7761,14.8105459846012,0.1286,3.378,1577836800.0
56326,38550,18284,7761,14.8105459846012,0.1286,3.378,1580515200.0
56059,38812,18284,7761,14.8105459846012,0.1286,3.378,1583020800.0
57757,39904,18284,7761,14.8105459846012,0.1286,3.378,1585699200.0
58863,39138,18284,7761,14.8105459846012,0.1286,3.378,1588291200.0
57480,39731,18284,7761,14.8105459846012,0.1286,3.378,1590969600.0
57346,39512,18284,7761,14.8105459846012,0.1286,3.378,1593561600.0
57346,39571,18284,7761,14.8105459846012,0.1286,3.378,1596240000.0
54381,40159,18284,7761,14.8105459846012,0.1286,3.378,1598918400.0
52947,40770,18284,7761,14.8105459846012,0.1286,3.378,1601510400.0
53117,40937,18284,7761,14.8105459846012,0.1286,3.378,1604188800.0
53811,41335,18284,7761,14.8105459846012,0.1286,3.378,1606780800.0
57750,41248,18284,7761,14.8105459846012,0.1345,3.378,1609459200.0
57491,41366,18284,7761,14.8105459846012,0.1345,3.378,1612137600.0
56503,40680,18284,7761,14.8105459846012,0.1345,3.378,1614556800.0
56059,41172,18284,7761,14.8105459846012,0.1345,3.378,1617235200.0
56140,41534,18284,7761,14.8105459846012,0.1345,3.378,1619827200.0
58914,42633,18284,7761,14.8105459846012,0.1345,3.378,1622505600.0
56110,43056,18284,7761,14.8105459846012,0.1345,3.378,1625097600.0
57540,43418,18284,7761,14.8105459846012,0.1345,3.378,1627776000.0
56312,45031,18284,7761,14.8105459846012,0.1345,3.378,1630454400.0
55625,46026,18284,7761,14.8105459846012,0.1345,3.378,1633046400.0
56437,46329,18284,7761,14.8105459846012,0.1345,3.378,1635724800.0
63821,47243,18284,7761,14.8105459846012,0.1345,3.378,1638316800.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1483228800.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1485907200.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1488326400.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1491004800.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1493596800.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1496275200.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1498867200.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1501545600.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1504224000.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1506816000.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1509494400.0
54669,38747,4890,2259,9.01476721768313,0.1266,3.378,1512086400.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1514764800.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1517443200.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1519862400.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1522540800.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1525132800.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1527811200.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1530403200.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1533081600.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1535760000.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1538352000.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1541030400.0
54669,38747,4890,2259,9.01476721768313,0.1273,3.378,1543622400.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1546300800.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1548979200.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1551398400.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1554076800.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1556668800.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1559347200.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1561939200.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1564617600.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1567296000.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1569888000.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1572566400.0
54669,38747,4890,2259,9.01476721768313,0.1279,3.378,1575158400.0
54669,38747,4890,2259,9.01476721768313,0.1286,3.378,1577836800.0
56326,38550,4890,2259,9.01476721768313,0.1286,3.378,1580515200.0
56059,38812,4890,2259,9.01476721768313,0.1286,3.378,1583020800.0
57757,39904,4890,2259,9.01476721768313,0.1286,3.378,1585699200.0
58863,39138,4890,2259,9.01476721768313,0.1286,3.378,1588291200.0
57480,39731,4890,2259,9.01476721768313,0.1286,3.378,1590969600.0
57346,39512,4890,2259,9.01476721768313,0.1286,3.378,1593561600.0
57346,39571,4890,2259,9.01476721768313,0.1286,3.378,1596240000.0
54381,40159,4890,2259,9.01476721768313,0.1286,3.378,1598918400.0
52947,40770,4890,2259,9.01476721768313,0.1286,3.378,1601510400.0
53117,40937,4890,2259,9.01476721768313,0.1286,3.378,1604188800.0
53811,41335,4890,2259,9.01476721768313,0.1286,3.378,1606780800.0
57750,41248,4890,2259,9.01476721768313,0.1345,3.378,1609459200.0
57491,41366,4890,2259,9.01476721768313,0.1345,3.378,1612137600.0
56503,40680,4890,2259,9.01476721768313,0.1345,3.378,1614556800.0
56059,41172,4890,2259,9.01476721768313,0.1345,3.378,1617235200.0
56140,41534,4890,2259,9.01476721768313,0.1345,3.378,1619827200.0
58914,42633,4890,2259,9.01476721768313,0.1345,3.378,1622505600.0
56110,43056,4890,2259,9.01476721768313,0.1345,3.378,1625097600.0
57540,43418,4890,2259,9.01476721768313,0.1345,3.378,1627776000.0
56312,45031,4890,2259,9.01476721768313,0.1345,3.378,1630454400.0
55625,46026,4890,2259,9.01476721768313,0.1345,3.378,1633046400.0
56437,46329,4890,2259,9.01476721768313,0.1345,3.378,1635724800.0
63821,47243,4890,2259,9.01476721768313,0.1345,3.378,1638316800.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1483228800.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1485907200.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1488326400.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1491004800.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1493596800.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1496275200.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1498867200.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1501545600.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1504224000.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1506816000.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1509494400.0
54669,38747,18345,6987,7.92797608442062,0.1266,3.378,1512086400.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1514764800.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1517443200.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1519862400.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1522540800.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1525132800.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1527811200.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1530403200.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1533081600.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1535760000.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1538352000.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1541030400.0
54669,38747,18345,6987,7.92797608442062,0.1273,3.378,1543622400.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1546300800.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1548979200.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1551398400.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1554076800.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1556668800.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1559347200.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1561939200.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1564617600.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1567296000.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1569888000.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1572566400.0
54669,38747,18345,6987,7.92797608442062,0.1279,3.378,1575158400.0
54669,38747,18345,6987,7.92797608442062,0.1286,3.378,1577836800.0
56326,38550,18345,6987,7.92797608442062,0.1286,3.378,1580515200.0
56059,38812,18345,6987,7.92797608442062,0.1286,3.378,1583020800.0
57757,39904,18345,6987,7.92797608442062,0.1286,3.378,1585699200.0
58863,39138,18345,6987,7.92797608442062,0.1286,3.378,1588291200.0
57480,39731,18345,6987,7.92797608442062,0.1286,3.378,1590969600.0
57346,39512,18345,6987,7.92797608442062,0.1286,3.378,1593561600.0
57346,39571,18345,6987,7.92797608442062,0.1286,3.378,1596240000.0
54381,40159,18345,6987,7.92797608442062,0.1286,3.378,1598918400.0
52947,40770,18345,6987,7.92797608442062,0.1286,3.378,1601510400.0
53117,40937,18345,6987,7.92797608442062,0.1286,3.378,1604188800.0
53811,41335,18345,6987,7.92797608442062,0.1286,3.378,1606780800.0
57750,41248,18345,6987,7.92797608442062,0.1345,3.378,1609459200.0
57491,41366,18345,6987,7.92797608442062,0.1345,3.378,1612137600.0
56503,40680,18345,6987,7.92797608442062,0.1345,3.378,1614556800.0
56059,41172,18345,6987,7.92797608442062,0.1345,3.378,1617235200.0
56140,41534,18345,6987,7.92797608442062,0.1345,3.378,1619827200.0
58914,42633,18345,6987,7.92797608442062,0.1345,3.378,1622505600.0
56110,43056,18345,6987,7.92797608442062,0.1345,3.378,1625097600.0
57540,43418,18345,6987,7.92797608442062,0.1345,3.378,1627776000.0
56312,45031,18345,6987,7.92797608442062,0.1345,3.378,1630454400.0
55625,46026,18345,6987,7.92797608442062,0.1345,3.378,1633046400.0
56437,46329,18345,6987,7.92797608442062,0.1345,3.378,1635724800.0
63821,47243,18345,6987,7.92797608442062,0.1345,3.378,1638316800.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1483228800.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1485907200.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1488326400.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1491004800.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1493596800.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1496275200.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1498867200.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1501545600.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1504224000.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1506816000.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1509494400.0
54669,38747,4343,1737,6.58502961498124,0.1266,3.378,1512086400.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1514764800.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1517443200.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1519862400.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1522540800.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1525132800.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1527811200.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1530403200.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1533081600.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1535760000.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1538352000.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1541030400.0
54669,38747,4343,1737,6.58502961498124,0.1273,3.378,1543622400.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1546300800.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1548979200.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1551398400.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1554076800.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1556668800.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1559347200.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1561939200.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1564617600.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1567296000.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1569888000.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1572566400.0
54669,38747,4343,1737,6.58502961498124,0.1279,3.378,1575158400.0
54669,38747,4343,1737,6.58502961498124,0.1286,3.378,1577836800.0
56326,38550,4343,1737,6.58502961498124,0.1286,3.378,1580515200.0
56059,38812,4343,1737,6.58502961498124,0.1286,3.378,1583020800.0
57757,39904,4343,1737,6.58502961498124,0.1286,3.378,1585699200.0
58863,39138,4343,1737,6.58502961498124,0.1286,3.378,1588291200.0
57480,39731,4343,1737,6.58502961498124,0.1286,3.378,1590969600.0
57346,39512,4343,1737,6.58502961498124,0.1286,3.378,1593561600.0
57346,39571,4343,1737,6.58502961498124,0.1286,3.378,1596240000.0
54381,40159,4343,1737,6.58502961498124,0.1286,3.378,1598918400.0
52947,40770,4343,1737,6.58502961498124,0.1286,3.378,1601510400.0
53117,40937,4343,1737,6.58502961498124,0.1286,3.378,1604188800.0
53811,41335,4343,1737,6.58502961498124,0.1286,3.378,1606780800.0
57750,41248,4343,1737,6.58502961498124,0.1345,3.378,1609459200.0
57491,41366,4343,1737,6.58502961498124,0.1345,3.378,1612137600.0
56503,40680,4343,1737,6.58502961498124,0.1345,3.378,1614556800.0
56059,41172,4343,1737,6.58502961498124,0.1345,3.378,1617235200.0
56140,41534,4343,1737,6.58502961498124,0.1345,3.378,1619827200.0
58914,42633,4343,1737,6.58502961498124,0.1345,3.378,1622505600.0
56110,43056,4343,1737,6.58502961498124,0.1345,3.378,1625097600.0
57540,43418,4343,1737,6.58502961498124,0.1345,3.378,1627776000.0
56312,45031,4343,1737,6.58502961498124,0.1345,3.378,1630454400.0
55625,46026,4343,1737,6.58502961498124,0.1345,3.378,1633046400.0
56437,46329,4343,1737,6.58502961498124,0.1345,3.378,1635724800.0
63821,47243,4343,1737,6.58502961498124,0.1345,3.378,1638316800.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1483228800.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1485907200.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1488326400.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1491004800.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1493596800.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1496275200.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1498867200.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1501545600.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1504224000.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1506816000.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1509494400.0
54669,38747,17980,7424,17.8820163263096,0.1266,3.378,1512086400.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1514764800.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1517443200.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1519862400.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1522540800.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1525132800.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1527811200.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1530403200.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1533081600.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1535760000.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1538352000.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1541030400.0
54669,38747,17980,7424,17.8820163263096,0.1273,3.378,1543622400.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1546300800.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1548979200.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1551398400.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1554076800.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1556668800.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1559347200.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1561939200.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1564617600.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1567296000.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1569888000.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1572566400.0
54669,38747,17980,7424,17.8820163263096,0.1279,3.378,1575158400.0
54669,38747,17980,7424,17.8820163263096,0.1286,3.378,1577836800.0
56326,38550,17980,7424,17.8820163263096,0.1286,3.378,1580515200.0
56059,38812,17980,7424,17.8820163263096,0.1286,3.378,1583020800.0
57757,39904,17980,7424,17.8820163263096,0.1286,3.378,1585699200.0
58863,39138,17980,7424,17.8820163263096,0.1286,3.378,1588291200.0
57480,39731,17980,7424,17.8820163263096,0.1286,3.378,1590969600.0
57346,39512,17980,7424,17.8820163263096,0.1286,3.378,1593561600.0
57346,39571,17980,7424,17.8820163263096,0.1286,3.378,1596240000.0
54381,40159,17980,7424,17.8820163263096,0.1286,3.378,1598918400.0
52947,40770,17980,7424,17.8820163263096,0.1286,3.378,1601510400.0
53117,40937,17980,7424,17.8820163263096,0.1286,3.378,1604188800.0
53811,41335,17980,7424,17.8820163263096,0.1286,3.378,1606780800.0
57750,41248,17980,7424,17.8820163263096,0.1345,3.378,1609459200.0
57491,41366,17980,7424,17.8820163263096,0.1345,3.378,1612137600.0
56503,40680,17980,7424,17.8820163263096,0.1345,3.378,1614556800.0
56059,41172,17980,7424,17.8820163263096,0.1345,3.378,1617235200.0
56140,41534,17980,7424,17.8820163263096,0.1345,3.378,1619827200.0
58914,42633,17980,7424,17.8820163263096,0.1345,3.378,1622505600.0
56110,43056,17980,7424,17.8820163263096,0.1345,3.378,1625097600.0
57540,43418,17980,7424,17.8820163263096,0.1345,3.378,1627776000.0
56312,45031,17980,7424,17.8820163263096,0.1345,3.378,1630454400.0
55625,46026,17980,7424,17.8820163263096,0.1345,3.378,1633046400.0
56437,46329,17980,7424,17.8820163263096,0.1345,3.378,1635724800.0
63821,47243,17980,7424,17.8820163263096,0.1345,3.378,1638316800.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1483228800.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1485907200.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1488326400.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1491004800.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1493596800.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1496275200.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1498867200.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1501545600.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1504224000.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1506816000.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1509494400.0
54669,38747,12035,4900,7.32361358198606,0.1266,3.378,1512086400.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1514764800.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1517443200.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1519862400.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1522540800.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1525132800.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1527811200.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1530403200.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1533081600.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1535760000.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1538352000.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1541030400.0
54669,38747,12035,4900,7.32361358198606,0.1273,3.378,1543622400.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1546300800.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1548979200.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1551398400.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1554076800.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1556668800.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1559347200.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1561939200.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1564617600.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1567296000.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1569888000.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1572566400.0
54669,38747,12035,4900,7.32361358198606,0.1279,3.378,1575158400.0
54669,38747,12035,4900,7.32361358198606,0.1286,3.378,1577836800.0
56326,38550,12035,4900,7.32361358198606,0.1286,3.378,1580515200.0
56059,38812,12035,4900,7.32361358198606,0.1286,3.378,1583020800.0
57757,39904,12035,4900,7.32361358198606,0.1286,3.378,1585699200.0
58863,39138,12035,4900,7.32361358198606,0.1286,3.378,1588291200.0
57480,39731,12035,4900,7.32361358198606,0.1286,3.378,1590969600.0
57346,39512,12035,4900,7.32361358198606,0.1286,3.378,1593561600.0
57346,39571,12035,4900,7.32361358198606,0.1286,3.378,1596240000.0
54381,40159,12035,4900,7.32361358198606,0.1286,3.378,1598918400.0
52947,40770,12035,4900,7.32361358198606,0.1286,3.378,1601510400.0
53117,40937,12035,4900,7.32361358198606,0.1286,3.378,1604188800.0
53811,41335,12035,4900,7.32361358198606,0.1286,3.378,1606780800.0
57750,41248,12035,4900,7.32361358198606,0.1345,3.378,1609459200.0
57491,41366,12035,4900,7.32361358198606,0.1345,3.378,1612137600.0
56503,40680,12035,4900,7.32361358198606,0.1345,3.378,1614556800.0
56059,41172,12035,4900,7.32361358198606,0.1345,3.378,1617235200.0
56140,41534,12035,4900,7.32361358198606,0.1345,3.378,1619827200.0
58914,42633,12035,4900,7.32361358198606,0.1345,3.378,1622505600.0
56110,43056,12035,4900,7.32361358198606,0.1345,3.378,1625097600.0
57540,43418,12035,4900,7.32361358198606,0.1345,3.378,1627776000.0
56312,45031,12035,4900,7.32361358198606,0.1345,3.378,1630454400.0
55625,46026,12035,4900,7.32361358198606,0.1345,3.378,1633046400.0
56437,46329,12035,4900,7.32361358198606,0.1345,3.378,1635724800.0
63821,47243,12035,4900,7.32361358198606,0.1345,3.378,1638316800.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1483228800.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1485907200.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1488326400.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1491004800.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1493596800.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1496275200.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1498867200.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1501545600.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1504224000.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1506816000.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1509494400.0
54669,38747,167412,65206,70.4615626055038,0.1266,3.378,1512086400.0
