,Unnamed: 0,population,household_income,state,county
1270,1270,38813.0,16320.0,,Webster Parish
1271,1271,26395.0,9610.0,,West Baton Rouge Parish
1272,1272,15441.0,4202.0,,West Feliciana Parish
1273,1273,14165.0,5361.0,,Winn Parish
1274,1274,306165.0,128122.0,NY,Albany County
1275,1275,1427056.0,510135.0,NY,Bronx County
1276,1276,192042.0,79528.0,NY,Broome County
1277,1277,76958.0,30870.0,NY,Cayuga County
1278,1278,127584.0,53625.0,NY,Chautauqua County
1279,1279,47527.0,20834.0,NY,Chenango County
1280,1280,80320.0,31557.0,NY,Clinton County
1281,1281,47618.0,17980.0,NY,Cortland County
1282,1282,44676.0,18930.0,NY,Delaware County
1283,1283,918873.0,392910.0,NY,Erie County
1284,1284,50389.0,18880.0,NY,Franklin County
1285,1285,53452.0,22406.0,NY,Fulton County
1286,1286,47335.0,17681.0,NY,Greene County
1287,1287,4454.0,1416.0,NY,Hamilton County
1288,1288,111454.0,43046.0,NY,Jefferson County
1289,1289,2576771.0,972314.0,NY,Kings County
1290,1290,63218.0,24496.0,NY,Livingston County
1291,1291,70990.0,25959.0,NY,Madison County
1292,1292,49294.0,19621.0,NY,Montgomery County
1293,1293,1355683.0,449967.0,NY,Nassau County
1294,1294,210145.0,90022.0,NY,Niagara County
1295,1295,229074.0,90675.0,NY,Oneida County
1296,1296,109774.0,45711.0,NY,Ontario County
1297,1297,382077.0,130428.0,NY,Orange County
1298,1298,117630.0,46597.0,NY,Oswego County
1299,1299,48828.0,15584.0,,Río Grande Municipio
1300,1300,22140.0,7063.0,,Sabana Grande Municipio
1301,1301,30811.0,11550.0,,San Germán Municipio
1302,1302,326953.0,145066.0,,San Juan Municipio
1303,1303,36586.0,13676.0,,San Lorenzo Municipio
1304,1304,21474.0,7368.0,,Santa Isabel Municipio
1305,1305,72450.0,22413.0,,Toa Alta Municipio
1306,1306,65011.0,23805.0,,Trujillo Alto Municipio
1307,1307,28041.0,10087.0,,Utuado Municipio
1308,1308,51089.0,19343.0,,Vega Baja Municipio
1309,1309,8508.0,2405.0,,Vieques Municipio
1310,1310,21899.0,7932.0,,Villalba Municipio
1311,1311,34501.0,11654.0,,Yauco Municipio
1312,1312,57917.0,16555.0,TX,Anderson County
1313,1313,87119.0,31368.0,TX,Angelina County
1314,1314,24220.0,9917.0,TX,Aransas County
1315,1315,1950.0,720.0,TX,Armstrong County
1316,1316,50194.0,15798.0,TX,Atascosa County
1317,1317,6916.0,2056.0,TX,Bailey County
1318,1318,22770.0,8697.0,TX,Bandera County
1319,1319,3560.0,1621.0,TX,Baylor County
1320,1320,32609.0,8499.0,TX,Bee County
1321,1321,1978826.0,644561.0,TX,Bexar County
1322,1322,11733.0,4665.0,TX,Blanco County
1323,1323,18428.0,7255.0,TX,Bosque County
1324,1324,368062.0,124184.0,TX,Brazoria County
1325,1325,226370.0,81514.0,TX,Brazos County
1326,1326,1348.0,588.0,TX,Briscoe County
1327,1327,7100.0,2475.0,TX,Brooks County
1328,1328,18237.0,6931.0,TX,Burleson County
1329,1329,47548.0,17384.0,TX,Burnet County
1330,1330,21470.0,8027.0,TX,Calhoun County
1331,1331,13959.0,5372.0,TX,Callahan County
1332,1332,12938.0,4460.0,TX,Camp County
1333,1333,5957.0,2332.0,TX,Carson County
1334,1334,7561.0,2557.0,TX,Castro County
1335,1335,42571.0,14266.0,TX,Chambers County
1336,1336,7219.0,2308.0,TX,Childress County
1337,1337,10444.0,4159.0,TX,Clay County
1338,1338,3298.0,1625.0,TX,Coke County
1339,1339,8281.0,3492.0,TX,Coleman County
1340,1340,2939.0,1029.0,TX,Collingsworth County
1341,1341,21357.0,7442.0,TX,Colorado County
1342,1342,148921.0,54586.0,TX,Comal County
1343,1343,13597.0,5416.0,TX,Comanche County
1344,1344,3018.0,876.0,TX,Concho County
1345,1345,40428.0,15530.0,TX,Cooke County
1346,1346,75576.0,22324.0,TX,Coryell County
1347,1347,13849.0,5430.0,,Rincón Municipio
1348,1348,1624.0,703.0,TX,Cottle County
1349,1349,4739.0,1500.0,TX,Crane County
1350,1350,3393.0,1394.0,TX,Crockett County
1351,1351,5753.0,2107.0,TX,Crosby County
1352,1352,2183.0,668.0,TX,Culberson County
1353,1353,7272.0,2344.0,TX,Dallam County
1354,1354,2622634.0,945996.0,TX,Dallas County
1355,1355,12849.0,4430.0,TX,Dawson County
1356,1356,18617.0,6053.0,TX,Deaf Smith County
1357,1357,5277.0,2066.0,TX,Delta County
1358,1358,61776.0,23027.0,,Knox County
1359,1359,175409.0,64466.0,,Licking County
1360,1360,430319.0,181472.0,,Lucas County
1361,1361,228452.0,98869.0,,Mahoning County
1362,1362,22974.0,9090.0,,Meigs County
1363,1363,13827.0,5854.0,,Monroe County
1364,1364,35148.0,13064.0,,Morrow County
1365,1365,40557.0,18240.0,,Ottawa County
1366,1366,58112.0,19808.0,,Pickaway County
1367,1367,11815.0,5006.0,,Towns County
1368,1368,6787.0,2395.0,,Treutlen County
1369,1369,7920.0,3208.0,,Turner County
1370,1370,23999.0,10231.0,,Union County
1371,1371,26329.0,10399.0,,Upson County
1372,1372,93284.0,32094.0,,Walton County
1373,1373,35745.0,13657.0,,Ware County
1374,1374,20316.0,7719.0,,Washington County
1375,1375,2587.0,1115.0,,Webster County
1376,1376,7897.0,1774.0,,Wheeler County
1377,1377,104122.0,36412.0,,Whitfield County
1378,1378,8701.0,2542.0,,Wilcox County
1379,1379,8945.0,3301.0,,Wilkinson County
1380,1380,201350.0,71747.0,,Hawaii County
1381,1381,979682.0,316928.0,,Honolulu County
1382,1382,436.0,306.0,,Kalawao County
1383,1383,71949.0,23331.0,,Kauai County
1384,1384,166657.0,55620.0,,Maui County
1385,1385,469473.0,179708.0,,Ada County
1386,1386,4200.0,1726.0,,Adams County
1387,1387,86742.0,31669.0,,Bannock County
1388,1388,6054.0,2455.0,,Bear Lake County
1389,1389,9231.0,3564.0,,Benewah County
1390,1390,46246.0,15612.0,,Bingham County
1391,1391,22729.0,8318.0,,Blaine County
1392,1392,7625.0,3351.0,,Boise County
1393,1393,44688.0,17998.0,,Bonner County
1394,1394,116970.0,40946.0,,Bonneville County
1395,1395,12156.0,4596.0,,Boundary County
1396,1396,2603.0,966.0,,Butte County
1397,1397,1069.0,391.0,,Camas County
1398,1398,223890.0,75494.0,,Canyon County
1399,1399,7028.0,2562.0,,Caribou County
1400,1400,23847.0,7832.0,,Cassia County
1401,1401,885.0,332.0,,Clark County
1402,1402,4193.0,1889.0,,Custer County
1403,1403,13736.0,4432.0,,Franklin County
1404,1404,13111.0,4464.0,,Fremont County
1405,1405,15280.0,5615.0,,Gooding County
1406,1406,16511.0,6462.0,,Idaho County
1407,1407,24074.0,8004.0,,Jerome County
1408,1408,40052.0,15737.0,,Latah County
1409,1409,7929.0,3717.0,,Lemhi County
1410,1410,5342.0,1804.0,,Lincoln County
1411,1411,39725.0,11858.0,,Madison County
1412,1412,40468.0,16548.0,,Nez Perce County
1413,1413,11724.0,4429.0,,Owyhee County
1414,1414,40590.0,14868.0,,Tift County
1415,1415,23705.0,9086.0,,Payette County
1416,1416,12700.0,5436.0,,Shoshone County
1417,1417,11776.0,4290.0,,Teton County
1418,1418,11085.0,3920.0,,Valley County
1419,1419,10128.0,4263.0,,Washington County
1420,1420,6011.0,2252.0,,Alexander County
1421,1421,53293.0,18799.0,,Boone County
1422,1422,6599.0,2090.0,,Brown County
1423,1423,4782.0,1661.0,,Calhoun County
1424,1424,14398.0,6511.0,,Carroll County
1425,1425,210006.0,83059.0,,Champaign County
1426,1426,15602.0,6726.0,,Clark County
1427,1427,59593.0,23768.0,NY,Otsego County
1428,1428,2270976.0,783362.0,NY,Queens County
1429,1429,159013.0,65455.0,NY,Rensselaer County
1430,1430,325213.0,101167.0,NY,Rockland County
1431,1431,108352.0,41925.0,NY,St. Lawrence County
1432,1432,229313.0,95898.0,NY,Saratoga County
1433,1433,155086.0,57479.0,NY,Schenectady County
1434,1434,31189.0,12780.0,NY,Schoharie County
1435,1435,17845.0,7402.0,NY,Schuyler County
1436,1436,34295.0,13784.0,NY,Seneca County
1437,1437,95843.0,40099.0,NY,Steuben County
1438,1438,1481364.0,495667.0,NY,Suffolk County
1439,1439,75329.0,28762.0,NY,Sullivan County
1440,1440,48431.0,20643.0,NY,Tioga County
1441,1441,102237.0,40817.0,NY,Tompkins County
1442,1442,178371.0,70088.0,NY,Ulster County
1443,1443,64187.0,29034.0,NY,Warren County
1444,1444,61304.0,24054.0,NY,Washington County
1445,1445,90103.0,37281.0,NY,Wayne County
1446,1446,968738.0,353485.0,NY,Westchester County
1447,1447,40027.0,16055.0,NY,Wyoming County
1448,1448,24981.0,8901.0,NY,Yates County
1449,1449,166144.0,65455.0,,Alamance County
1450,1450,37271.0,14049.0,,Alexander County
1451,1451,11085.0,5001.0,,Alleghany County
1452,1452,27009.0,11885.0,,Ashe County
1453,1453,17510.0,6569.0,,Avery County
1454,1454,19081.0,8008.0,,Bertie County
1455,1455,33209.0,13394.0,,Bladen County
1456,1456,259576.0,105177.0,,Buncombe County
1457,1457,90148.0,35664.0,,Burke County
1458,1458,82056.0,32798.0,,Caldwell County
1459,1459,10654.0,3912.0,,Camden County
1460,1460,22619.0,8993.0,,Caswell County
1461,1461,158507.0,62940.0,,Catawba County
1462,1462,28413.0,12546.0,,Cherokee County
1463,1463,13995.0,6389.0,,Chowan County
1464,1464,11150.0,5300.0,,Clay County
1465,1465,55659.0,21545.0,,Columbus County
1466,1466,102290.0,41002.0,,Craven County
1467,1467,27210.0,10868.0,,Currituck County
1468,1468,36698.0,15830.0,,Dare County
1469,1469,42543.0,16303.0,,Davie County
1470,1470,58965.0,21437.0,,Duplin County
1471,1471,52069.0,20800.0,,Edgecombe County
1472,1472,378499.0,148890.0,,Forsyth County
1473,1473,222119.0,85286.0,,Gaston County
1474,1474,11519.0,4690.0,,Gates County
1475,1475,59823.0,21567.0,,Granville County
1476,1476,20987.0,7218.0,,Greene County
1477,1477,50678.0,21061.0,,Halifax County
1478,1478,134328.0,46525.0,,Harnett County
1479,1479,116298.0,49715.0,,Henderson County
1480,1480,23752.0,8903.0,,Hertford County
1481,1481,54590.0,18448.0,,Hoke County
1482,1482,178853.0,68374.0,,Iredell County
1483,1483,43435.0,17008.0,,Jackson County
1484,1484,861690.0,300585.0,TX,Denton County
1485,1485,20217.0,6823.0,TX,DeWitt County
1486,1486,2182.0,861.0,TX,Dickens County
1487,1487,10232.0,3178.0,TX,Dimmit County
1488,1488,3317.0,1344.0,TX,Donley County
1489,1489,11194.0,3407.0,TX,Duval County
1490,1490,162067.0,53602.0,TX,Ector County
1491,1491,1944.0,787.0,TX,Edwards County
1492,1492,836915.0,273662.0,TX,El Paso County
1493,1493,42226.0,14263.0,TX,Erath County
1494,1494,35046.0,12391.0,TX,Fannin County
1495,1495,25247.0,9033.0,TX,Fayette County
1496,1496,5782.0,2184.0,TX,Floyd County
1497,1497,1207.0,509.0,TX,Foard County
1498,1498,10767.0,3960.0,TX,Franklin County
1499,1499,19744.0,6736.0,TX,Freestone County
1500,1500,21077.0,5878.0,TX,Gaines County
1501,1501,6028.0,1713.0,TX,Garza County
1502,1502,26668.0,10820.0,TX,Gillespie County
1503,1503,7578.0,2840.0,TX,Goliad County
1504,1504,20828.0,7465.0,TX,Gonzales County
1505,1505,133527.0,49327.0,TX,Grayson County
1506,1506,123633.0,46174.0,TX,Gregg County
1507,1507,163030.0,55710.0,TX,Guadalupe County
1508,1508,33463.0,10888.0,TX,Hale County
1509,1509,8434.0,3007.0,TX,Hamilton County
1510,1510,5431.0,1859.0,TX,Hansford County
1511,1511,57356.0,21188.0,TX,Hardin County
1512,1512,4680609.0,1635749.0,TX,Harris County
1513,1513,5588.0,1691.0,TX,Hartley County
1514,1514,5711.0,2162.0,TX,Haskell County
1515,1515,3901.0,1356.0,TX,Hemphill County
1516,1516,81969.0,31649.0,TX,Henderson County
1517,1517,36109.0,13094.0,TX,Hill County
1518,1518,22986.0,8071.0,TX,Hockley County
1519,1519,36708.0,13514.0,TX,Hopkins County
1520,1520,22942.0,8234.0,TX,Houston County
1521,1521,4687.0,1127.0,TX,Hudspeth County
1522,1522,96202.0,33596.0,TX,Hunt County
1523,1523,1553.0,636.0,TX,Irion County
1524,1524,8888.0,3169.0,TX,Jack County
1525,1525,35562.0,13725.0,TX,Jasper County
1526,1526,2245.0,991.0,TX,Jeff Davis County
1527,1527,5187.0,1545.0,TX,Jim Hogg County
1528,1528,40796.0,12924.0,TX,Jim Wells County
1529,1529,19874.0,5646.0,TX,Jones County
1530,1530,15547.0,4552.0,TX,Karnes County
1531,1531,129792.0,39237.0,TX,Kaufman County
1532,1532,45491.0,14789.0,TX,Kendall County
1533,1533,391.0,129.0,TX,Kenedy County
1534,1534,704.0,286.0,TX,Kent County
1535,1535,52195.0,21278.0,TX,Kerr County
1536,1536,4375.0,1967.0,TX,Kimble County
1537,1537,279.0,90.0,TX,King County
1538,1538,3674.0,1475.0,TX,Kinney County
1539,1539,30725.0,11140.0,TX,Kleberg County
1540,1540,3679.0,1394.0,TX,Knox County
1541,1541,49705.0,19995.0,TX,Lamar County
1542,1542,13018.0,4706.0,TX,Lamb County
1543,1543,21152.0,7823.0,TX,Lampasas County
1544,1544,7551.0,2142.0,TX,La Salle County
1545,1545,162476.0,62785.0,,Portage County
1546,1546,121043.0,48967.0,,Richland County
1547,1547,75441.0,29561.0,,Scioto County
1548,1548,371516.0,154322.0,,Stark County
1549,1549,92165.0,36906.0,,Tuscarawas County
1550,1550,13045.0,5221.0,,Vinton County
1551,1551,5783.0,2215.0,,Cotton County
1552,1552,28929.0,10697.0,,Custer County
1553,1553,3936.0,1581.0,,Ellis County
1554,1554,55315.0,20107.0,,Grady County
1555,1555,2663.0,1091.0,,Harmon County
1556,1556,13265.0,4106.0,,Hughes County
1557,1557,11028.0,4313.0,,Johnston County
1558,1558,8816.0,3554.0,,Kiowa County
1559,1559,34936.0,13022.0,,Lincoln County
1560,1560,39921.0,14783.0,,McClain County
1561,1561,7654.0,3064.0,,Major County
1562,1562,13972.0,5207.0,,Murray County
1563,1563,10243.0,4128.0,,Nowata County
1564,1564,792668.0,305780.0,,Oklahoma County
1565,1565,31283.0,11919.0,,Ottawa County
1566,1566,43955.0,17846.0,,Pittsburg County
1567,1567,11055.0,4477.0,,Pushmataha County
1568,1568,24624.0,9357.0,,Seminole County
1569,1569,20633.0,6761.0,,Texas County
1570,1570,80264.0,29591.0,,Wagoner County
1571,1571,8914.0,3140.0,,Woods County
1572,1572,92168.0,36051.0,,Benton County
1573,1573,11425.0,4093.0,,Morrow County
1574,1574,84730.0,30726.0,,Polk County
1575,1575,77319.0,26823.0,,Umatilla County
1576,1576,26274.0,10333.0,,Wasco County
1577,1577,106087.0,37542.0,,Yamhill County
1578,1578,82731.0,34578.0,,Newport County
1579,1579,102627.0,39628.0,,Adams County
1580,1580,164781.0,72086.0,,Beaver County
1581,1581,122495.0,51647.0,,Blair County
1582,1582,187798.0,77725.0,,Butler County
1583,1583,63964.0,26545.0,,Carbon County
1584,1584,38633.0,15930.0,,Clarion County
1585,1585,65390.0,26482.0,,Columbia County
1586,1586,277071.0,113759.0,,Dauphin County
1587,1587,272046.0,110388.0,,Erie County
1588,1588,154954.0,61617.0,,Franklin County
1589,1589,45145.0,16779.0,,Huntingdon County
1590,1590,24657.0,9380.0,,Juniata County
1591,1591,86148.0,37300.0,,Lawrence County
1592,1592,317547.0,130039.0,,Luzerne County
1593,1593,46179.0,19075.0,,Mifflin County
1594,1594,350722.0,153772.0,,Westmoreland County
1595,1595,169947.0,68266.0,,Aiken County
1596,1596,14236.0,5070.0,,Bamberg County
1597,1597,222103.0,79597.0,,Berkeley County
1598,1598,57110.0,20779.0,,Cherokee County
1599,1599,33865.0,12775.0,,Clarendon County
1600,1600,161309.0,56939.0,,Dorchester County
1601,1601,138237.0,52880.0,,Florence County
1602,1602,70672.0,27977.0,,Greenwood County
1603,1603,13217.0,5607.0,,Clay County
1604,1604,51065.0,20972.0,,Coles County
1605,1605,5169517.0,1991474.0,,Cook County
1606,1606,10787.0,4229.0,,Cumberland County
1607,1607,104588.0,38616.0,,DeKalb County
1608,1608,19551.0,7600.0,,Douglas County
1609,1609,17272.0,7851.0,,Edgar County
1610,1610,6431.0,2756.0,,Edwards County
1611,1611,21418.0,7918.0,,Fayette County
1612,1612,13155.0,5824.0,,Ford County
1613,1613,34654.0,14072.0,,Fulton County
1614,1614,4983.0,2274.0,,Gallatin County
1615,1615,50798.0,20071.0,,Grundy County
1616,1616,17820.0,7542.0,,Hancock County
1617,1617,3890.0,1515.0,,Hardin County
1618,1618,49032.0,19996.0,,Henry County
1619,1619,27437.0,11845.0,,Iroquois County
1620,1620,9547.0,3791.0,,Jasper County
1621,1621,37774.0,14792.0,,Jefferson County
1622,1622,21776.0,8158.0,,Jersey County
1623,1623,21429.0,10069.0,,Jo Daviess County
1624,1624,12391.0,4174.0,,Johnson County
1625,1625,531756.0,181845.0,,Kane County
1626,1626,109924.0,40297.0,,Kankakee County
1627,1627,127583.0,41398.0,,Kendall County
1628,1628,50052.0,20428.0,,Knox County
1629,1629,699682.0,248684.0,,Lake County
1630,1630,108998.0,45089.0,,LaSalle County
1631,1631,15830.0,6166.0,,Lawrence County
1632,1632,34204.0,13634.0,,Lee County
1633,1633,35757.0,14366.0,,Livingston County
1634,1634,28818.0,10958.0,,Logan County
1635,1635,30107.0,11573.0,,McDonough County
1636,1636,307291.0,113269.0,,McHenry County
1637,1637,172164.0,66225.0,,McLean County
1638,1638,104688.0,43810.0,,Macon County
1639,1639,45243.0,18577.0,,Macoupin County
1640,1640,264403.0,108429.0,,Madison County
1641,1641,11562.0,4922.0,,Marshall County
1642,1642,13486.0,5917.0,,Mason County
1643,1643,12261.0,5211.0,,Menard County
1644,1644,15503.0,6477.0,,Mercer County
1645,1645,28598.0,11619.0,,Montgomery County
1646,1646,34012.0,13560.0,,Morgan County
1647,1647,50793.0,20967.0,,Ogle County
1648,1648,21092.0,8504.0,,Perry County
1649,1649,16412.0,6755.0,,Piatt County
1650,1650,4177.0,1618.0,,Pope County
1651,1651,5414.0,2050.0,,Pulaski County
1652,1652,31973.0,12047.0,,Randolph County
1653,1653,15677.0,6527.0,,Richland County
1654,1654,261186.0,104631.0,,St. Clair County
1655,1655,195963.0,84093.0,,Sangamon County
1656,1656,6897.0,2730.0,,Schuyler County
1657,1657,21623.0,9158.0,,Shelby County
1658,1658,5393.0,2304.0,,Stark County
1659,1659,132524.0,53997.0,,Tazewell County
1660,1660,16829.0,6813.0,,Union County
1661,1661,11390.0,4780.0,,Wabash County
1662,1662,9453.0,4069.0,,Jones County
1663,1663,61083.0,22290.0,,Lee County
1664,1664,84580.0,33621.0,,Lincoln County
1665,1665,45402.0,18275.0,,McDowell County
1666,1666,21608.0,8373.0,,Madison County
1667,1667,22644.0,9622.0,,Martin County
1668,1668,14959.0,6402.0,,Mitchell County
1669,1669,27223.0,10265.0,,Montgomery County
1670,1670,99263.0,40575.0,,Moore County
1671,1671,94287.0,37371.0,,Nash County
1672,1672,231448.0,97998.0,,New Hanover County
1673,1673,19672.0,8424.0,,Northampton County
1674,1674,198377.0,66131.0,,Onslow County
1675,1675,146354.0,53222.0,,Orange County
1676,1676,12673.0,5506.0,,Pamlico County
1677,1677,39775.0,14785.0,,Pasquotank County
1678,1678,61891.0,22812.0,,Pender County
1679,1679,13513.0,5886.0,,Perquimans County
1680,1680,39561.0,16153.0,,Person County
1681,1681,179961.0,70683.0,,Pitt County
1682,1682,20682.0,9252.0,,Polk County
1683,1683,143460.0,56790.0,,Randolph County
1684,1684,44759.0,18201.0,,Richmond County
1685,1685,131656.0,45881.0,,Robeson County
1686,1686,91051.0,38532.0,,Rockingham County
1687,1687,140978.0,54137.0,,Rowan County
1688,1688,66741.0,27525.0,,Rutherford County
1689,1689,63284.0,23162.0,,Sampson County
1690,1690,34921.0,12951.0,,Scotland County
1691,1691,45688.0,19608.0,,Stokes County
1692,1692,71904.0,29001.0,,Surry County
1693,1693,34039.0,14648.0,,Transylvania County
1694,1694,3978.0,1652.0,,Tyrrell County
1695,1695,44614.0,16895.0,,Vance County
1696,1696,1091662.0,410552.0,,Wake County
1697,1697,11788.0,5237.0,,Washington County
1698,1698,55669.0,21453.0,,Watauga County
1699,1699,68341.0,28902.0,,Wilkes County
1700,1700,81579.0,31968.0,,Wilson County
1701,1701,17870.0,7466.0,,Yancey County
1702,1702,264650.0,101103.0,,Atlantic County
1703,1703,446301.0,168195.0,,Burlington County
1704,1704,506721.0,190660.0,,Camden County
1705,1705,150085.0,50947.0,,Cumberland County
1706,1706,798698.0,290680.0,,Essex County
1707,1707,671923.0,261289.0,,Hudson County
1708,1708,125063.0,47647.0,,Hunterdon County
1709,1709,825015.0,287971.0,,Middlesex County
1710,1710,620821.0,238235.0,,Monmouth County
1711,1711,602018.0,229454.0,,Ocean County
1712,1712,502763.0,168681.0,,Passaic County
1713,1713,330151.0,119721.0,,Somerset County
1714,1714,140996.0,54166.0,,Sussex County
1715,1715,105730.0,42322.0,,Warren County
1716,1716,35544.0,12512.0,,Adams County
1717,1717,83280.0,31772.0,,Bartholomew County
1718,1718,8695.0,3435.0,,Benton County
1719,1719,17174.0,6159.0,TX,Lee County
1720,1720,17325.0,6837.0,TX,Leon County
1721,1721,86173.0,27417.0,TX,Liberty County
1722,1722,23364.0,8292.0,TX,Limestone County
1723,1723,3301.0,1158.0,TX,Lipscomb County
1724,1724,12175.0,3854.0,TX,Live Oak County
1725,1725,21452.0,9031.0,TX,Llano County
1726,1726,308392.0,116535.0,TX,Lubbock County
1727,1727,7970.0,3151.0,TX,McCulloch County
1728,1728,254045.0,91422.0,TX,McLennan County
1729,1729,14329.0,4205.0,TX,Madison County
1730,1730,9987.0,4535.0,TX,Marion County
1731,1731,4248.0,1668.0,TX,Mason County
1732,1732,36791.0,13900.0,TX,Matagorda County
1733,1733,50869.0,15978.0,TX,Medina County
1734,1734,2108.0,1035.0,TX,Menard County
1735,1735,24797.0,9468.0,TX,Milam County
1736,1736,4877.0,1752.0,TX,Mills County
1737,1737,19640.0,7969.0,TX,Montague County
1738,1738,590188.0,205719.0,TX,Montgomery County
1739,1739,12357.0,5170.0,TX,Morris County
1740,1740,1362.0,496.0,TX,Motley County
1741,1741,49475.0,17509.0,TX,Navarro County
1742,1742,13788.0,5124.0,TX,Newton County
1743,1743,362151.0,130482.0,TX,Nueces County
1744,1744,9907.0,3391.0,TX,Ochiltree County
1745,1745,83776.0,31570.0,TX,Orange County
1746,1746,28792.0,10334.0,TX,Palo Pinto County
1747,1747,138447.0,45848.0,TX,Parker County
1748,1748,9639.0,3213.0,TX,Parmer County
1749,1749,50155.0,17945.0,TX,Polk County
1750,1750,118323.0,43957.0,TX,Potter County
1751,1751,12001.0,4321.0,TX,Rains County
1752,1752,136005.0,50092.0,TX,Randall County
1753,1753,3429.0,1254.0,TX,Real County
1754,1754,12115.0,5143.0,TX,Red River County
1755,1755,7015.0,2566.0,TX,Refugio County
1756,1756,784.0,329.0,TX,Roberts County
1757,1757,101175.0,34457.0,TX,Rockwall County
1758,1758,10280.0,3891.0,TX,Runnels County
1759,1759,10470.0,4524.0,TX,Sabine County
1760,1760,8260.0,3712.0,TX,San Augustine County
1761,1761,66969.0,23422.0,TX,San Patricio County
1762,1762,6004.0,2134.0,TX,San Saba County
1763,1763,16918.0,6115.0,TX,Scurry County
1764,1764,3291.0,1367.0,TX,Shackelford County
1765,1765,3046.0,1070.0,TX,Sherman County
1766,1766,230184.0,77809.0,TX,Smith County
1767,1767,20072.0,7904.0,TX,Lavaca County
1768,1768,8958.0,3145.0,TX,Somervell County
1769,1769,64032.0,16281.0,TX,Starr County
1770,1770,9358.0,3408.0,TX,Stephens County
1771,1771,1274.0,405.0,TX,Sterling County
1772,1772,1412.0,529.0,TX,Stonewall County
1773,1773,3793.0,1282.0,TX,Sutton County
1774,1774,7403.0,2599.0,TX,Swisher County
1775,1775,2077153.0,722446.0,TX,Tarrant County
1776,1776,137521.0,50396.0,TX,Taylor County
1777,1777,903.0,419.0,TX,Terrell County
1778,1778,12408.0,4101.0,TX,Terry County
1779,1779,1500.0,713.0,TX,Throckmorton County
1780,1780,29558.0,10724.0,,Jasper County
1781,1781,17144.0,6455.0,,Lee County
1782,1782,30954.0,11282.0,,Marion County
1783,1783,78314.0,32440.0,,Oconee County
1784,1784,414660.0,155478.0,,Richland County
1785,1785,106675.0,41704.0,,Sumter County
1786,1786,2757.0,1124.0,,Aurora County
1787,1787,6914.0,2556.0,,Bon Homme County
1788,1788,5233.0,2228.0,,Brule County
1789,1789,3423.0,1039.0,,Hanson County
1790,1790,7308.0,2977.0,,Hutchinson County
1791,1791,2009.0,940.0,,Jerauld County
1792,1792,25806.0,11250.0,,Lawrence County
1793,1793,5543.0,2206.0,,McCook County
1794,1794,28149.0,11142.0,,Meade County
1795,1795,191682.0,78453.0,,Minnehaha County
1796,1796,112504.0,43947.0,,Pennington County
1797,1797,2372.0,987.0,,Sanborn County
1798,1798,1278.0,591.0,,Sully County
1799,1799,8325.0,3530.0,,Turner County
1800,1800,22746.0,9558.0,,Yankton County
1801,1801,48937.0,17490.0,,Bedford County
1802,1802,131641.0,51274.0,,Blount County
1803,1803,14374.0,5579.0,,Cannon County
1804,1804,40539.0,15317.0,,Cheatham County
1805,1805,7640.0,3176.0,,Clay County
1806,1806,14310.0,5653.0,,Crockett County
1807,1807,11663.0,4637.0,,Decatur County
1808,1808,11767.0,4525.0,,Jackson County
1809,1809,466184.0,189536.0,,Knox County
1810,1810,43780.0,16140.0,,Lawrence County
1811,1811,53169.0,20967.0,,Loudon County
1812,1812,24208.0,9143.0,,Macon County
1813,1813,33708.0,12436.0,,Marshall County
1814,1814,46413.0,18639.0,,Monroe County
1815,1815,21538.0,7524.0,,Morgan County
1816,1816,8020.0,2929.0,,Perry County
1817,1817,78542.0,31777.0,,Putnam County
1818,1818,70982.0,26122.0,,Robertson County
1819,1819,98007.0,37993.0,,Sevier County
1820,1820,13553.0,5226.0,,Stewart County
1821,1821,61562.0,21624.0,,Tipton County
1822,1822,19678.0,7463.0,,Union County
1823,1823,128874.0,54603.0,,Washington County
1824,1824,27087.0,10219.0,,White County
1825,1825,6594.0,2213.0,,Beaver County
1826,1826,20401.0,7802.0,,Carbon County
1827,1827,19950.0,7038.0,,Duchesne County
1828,1828,36947.0,14700.0,,Addison County
1829,1829,163414.0,66478.0,,Chittenden County
1830,1830,7075.0,2976.0,,Grand Isle County
1831,1831,26843.0,11678.0,,Orleans County
1832,1832,42628.0,19162.0,,Windham County
1833,1833,108819.0,42381.0,,Albemarle County
1834,1834,31782.0,12161.0,,Amherst County
1835,1835,75754.0,30165.0,,Augusta County
1836,1836,6334.0,2326.0,,Bland County
1837,1837,21374.0,8270.0,,Buchanan County
1838,1838,16981.0,6789.0,,Warren County
1839,1839,16309.0,7114.0,,Wayne County
1840,1840,55583.0,23225.0,,Whiteside County
1841,1841,689704.0,232395.0,,Will County
1842,1842,283635.0,115768.0,,Winnebago County
1843,1843,38503.0,14652.0,,Woodford County
1844,1844,3633.0,1627.0,,Adams County
1845,1845,13761.0,5947.0,,Allamakee County
1846,1846,5528.0,2691.0,,Audubon County
1847,1847,131813.0,53321.0,,Black Hawk County
1848,1848,26381.0,10801.0,,Boone County
1849,1849,21141.0,8027.0,,Buchanan County
1850,1850,14508.0,6153.0,,Butler County
1851,1851,9656.0,4103.0,,Calhoun County
1852,1852,12990.0,5901.0,,Cass County
1853,1853,18475.0,7472.0,,Cedar County
1854,1854,11281.0,5297.0,,Cherokee County
1855,1855,11970.0,5107.0,,Chickasaw County
